Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,219056.0,M/S - J K CONSTRUCTION AND SUPPLIER,INR,1.0,78.0,218907.0,M/s Shree Kartik Associates,05-Jan-2024 07:10 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,78.0,219056.0,M/S - J K CONSTRUCTION AND SUPPLIER,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,219065.0,M/S MD and Sons Traders,INR,1.0,79.0,218695.0,M/S S.S. ENTERPRISE,06-Jan-2024 01:23 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,79.0,219065.0,M/S MD and Sons Traders,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,219067.0,Dhrubajyoti Dutta,INR,1.0,80.0,218797.0,M/s Sumati Traders,06-Jan-2024 11:24 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,80.0,219067.0,Dhrubajyoti Dutta,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,219072.0,K.S. ENTERPRISE,INR,1.0,81.0,219169.0,M/s Synergy Enterprise,06-Jan-2024 12:57 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,81.0,219072.0,K.S. ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,219082.0,M/s Durga Enterprise,INR,1.0,82.0,214831.0,M/S TAMULI PRINTERS,04-Jan-2024 12:33 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,82.0,219082.0,M/s Durga Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,219088.0,PINNACLE ENTERPRISE,INR,1.0,83.0,219104.0,M/S TODAYS ENTERPRISE,06-Jan-2024 12:01 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,83.0,219088.0,PINNACLE ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,219098.0,ZAKIR ALOM SHAH,INR,1.0,84.0,219172.0,M/S Verieties Store,06-Jan-2024 01:46 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,84.0,219098.0,ZAKIR ALOM SHAH,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,219104.0,M/S TODAYS ENTERPRISE,INR,1.0,85.0,219013.0,PADMASHRI BISWAS,06-Jan-2024 12:44 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,85.0,219104.0,M/S TODAYS ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,219105.0,GYANDEEP GOSWAMI,INR,1.0,86.0,218581.0,PARLEE ENETRPRISE,05-Jan-2024 08:56 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,86.0,219105.0,GYANDEEP GOSWAMI,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,219107.0,RAM MAN BUSINESS ENTERPRISES,INR,1.0,87.0,214813.0,PAWAN PRINT HOUSE,03-Jan-2024 04:37 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,87.0,219107.0,RAM MAN BUSINESS ENTERPRISES,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,219119.0,uttam das,INR,1.0,88.0,219088.0,PINNACLE ENTERPRISE,05-Jan-2024 11:19 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,88.0,219119.0,uttam das,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,219121.0,MRIDU BIKASH BHARALI,INR,1.0,89.0,215134.0,PRITAM DEB,19-Dec-2023 08:11 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,89.0,219121.0,MRIDU BIKASH BHARALI,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,219122.0,ANKITA ENTERPRISE,INR,1.0,90.0,219185.0,QUALITY PRINTERS,06-Jan-2024 01:27 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,90.0,219122.0,ANKITA ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,219134.0,BHASKAR JYOTI NATH,INR,1.0,91.0,219107.0,RAM MAN BUSINESS ENTERPRISES,06-Jan-2024 02:19 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,91.0,219134.0,BHASKAR JYOTI NATH,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,219142.0,Imperial Intercontinental,INR,1.0,92.0,218583.0,Ratul Sarma,03-Jan-2024 06:30 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,92.0,219142.0,Imperial Intercontinental,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,219157.0,M/S SHAH ENTERPRISE,INR,1.0,93.0,215691.0,"R.K Enterprise,Bilasipara",19-Dec-2023 05:20 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,93.0,219157.0,M/S SHAH ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,219165.0,MAA LAXMI NARAYAN ENTERPRISE,INR,1.0,94.0,215449.0,SAURAV SEN,17-Dec-2023 09:08 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,94.0,219165.0,MAA LAXMI NARAYAN ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,219169.0,M/s Synergy Enterprise,INR,1.0,95.0,215049.0,S. B. ENTERPRISE,05-Jan-2024 04:50 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,95.0,219169.0,M/s Synergy Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,219172.0,M/S Verieties Store,INR,1.0,96.0,218585.0,SHARMA OFFSET PRINTERS,03-Jan-2024 05:32 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,96.0,219172.0,M/S Verieties Store,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,219185.0,QUALITY PRINTERS,INR,1.0,97.0,218821.0,SR Enterprise,05-Jan-2024 07:31 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,97.0,219185.0,QUALITY PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,219198.0,ENAJORI ENTERPRISE,INR,1.0,98.0,215130.0,SUBRATA SAHA,19-Dec-2023 08:33 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,98.0,219198.0,ENAJORI ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,219214.0,Lakhayajyoti Saikia,INR,1.0,99.0,218546.0,Suman Enterprise,05-Jan-2024 02:02 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,99.0,219214.0,Lakhayajyoti Saikia,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,219219.0,M/S HIRON OFFSET PRESS,INR,1.0,100.0,215974.0,SUPRIYA PAUL,03-Jan-2024 03:21 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,100.0,219219.0,M/S HIRON OFFSET PRESS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,219224.0,Baruah Stores,INR,1.0,101.0,219229.0,SURENDAR KUMAR CHOUDHURY,06-Jan-2024 03:11 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,101.0,219224.0,Baruah Stores,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,219229.0,SURENDAR KUMAR CHOUDHURY,INR,1.0,102.0,218481.0,TEZPUR STATIONERY HOUSE,02-Jan-2024 06:21 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,102.0,219229.0,SURENDAR KUMAR CHOUDHURY,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,219233.0,Galaxy Enterprise,INR,1.0,103.0,218610.0,Tridip Baruah,04-Jan-2024 10:01 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,103.0,219233.0,Galaxy Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,219252.0,Call And Fix,INR,1.0,104.0,218944.0,Uniquehut Enterprise,05-Jan-2024 01:24 PM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,104.0,219252.0,Call And Fix,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,219258.0,M/S DAS ENTERPRISE,INR,1.0,105.0,219119.0,uttam das,06-Jan-2024 11:08 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,105.0,219258.0,M/S DAS ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,219268.0,M/s K.K. Enterprise,INR,1.0,106.0,219098.0,ZAKIR ALOM SHAH,06-Jan-2024 12:57 AM,Accepted-AOC,Awarded,28-Feb-2024 05:25 PM,,,,,,,,,,,,,106.0,219268.0,M/s K.K. Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_CEO_34339_1,ELE.104/2023/187,EMPANELMENT FOR SUPPLY OF STATIONERY and MISC ITEMS
