Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.2,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,224782.0,Sharif Uddin Ahmed,INR,1.0,39.0,226327.0,Dil Muhammad,17-Feb-2024 02:09 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,39.0,224782.0,Sharif Uddin Ahmed,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,224785.0,Deben Aryya,INR,1.0,40.0,226053.0,Dilowar Hussain,16-Feb-2024 05:41 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,40.0,224785.0,Deben Aryya,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,225230.0,Mofizul Islam,INR,1.0,41.0,225987.0,DIPANKAR DAIMARY,16-Feb-2024 03:51 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,41.0,225230.0,Mofizul Islam,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,225254.0,Sahabuddin Ahmed,INR,1.0,42.0,226335.0,Dipu Saikia,17-Feb-2024 02:25 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,42.0,225254.0,Sahabuddin Ahmed,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,225259.0,Altaf Ahmed,INR,1.0,43.0,223532.0,Fakhrul Islam,01-Feb-2024 11:28 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,43.0,225259.0,Altaf Ahmed,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,225264.0,AHSHANA AHMED,INR,1.0,44.0,225662.0,Fuzail Ahmed,15-Feb-2024 04:16 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,44.0,225264.0,AHSHANA AHMED,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,225273.0,Mrinal kr Bora,INR,1.0,45.0,222388.0,Gias Uddin,25-Jan-2024 03:48 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,45.0,225273.0,Mrinal kr Bora,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,225276.0,BIRAJ KR NANDI,INR,1.0,46.0,226266.0,GLOBAL POWER AND ENGINEERS,17-Feb-2024 01:08 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,46.0,225276.0,BIRAJ KR NANDI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,225284.0,Jahiduzzaman Laskar,INR,1.0,47.0,226281.0,Global Trades,17-Feb-2024 01:31 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,47.0,225284.0,Jahiduzzaman Laskar,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,225295.0,Md. Elias Khan,INR,1.0,48.0,225661.0,Grassroots Support Organization,15-Feb-2024 04:19 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,48.0,225295.0,Md. Elias Khan,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,225298.0,Amdadul Hussain,INR,1.0,49.0,222322.0,Green Earth Enterprise,25-Jan-2024 01:08 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,49.0,225298.0,Amdadul Hussain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,225299.0,HABIJUL ISLAM,INR,1.0,50.0,223391.0,Habibur Rahman,30-Jan-2024 07:26 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,50.0,225299.0,HABIJUL ISLAM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,225306.0,Md Abu Hanifa,INR,1.0,51.0,225299.0,HABIJUL ISLAM,13-Feb-2024 05:33 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,51.0,225306.0,Md Abu Hanifa,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,225308.0,M/s Lucky Enterprise,INR,1.0,52.0,225316.0,HAFIJUL ISLAM,13-Feb-2024 06:45 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,52.0,225308.0,M/s Lucky Enterprise,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,225312.0,M/s Sugandhi Traders (Prop. Bilkis Aliza),INR,1.0,53.0,226141.0,Harish Ullah,16-Feb-2024 10:47 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,53.0,225312.0,M/s Sugandhi Traders (Prop. Bilkis Aliza),1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,225316.0,HAFIJUL ISLAM,INR,1.0,54.0,226059.0,Hemanga Kumar Das,16-Feb-2024 05:46 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,54.0,225316.0,HAFIJUL ISLAM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,225361.0,MOONMI HAZARIKA,INR,1.0,55.0,223589.0,Himadri Sarkar,01-Feb-2024 06:20 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,55.0,225361.0,MOONMI HAZARIKA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,225391.0,Idrish Ali,INR,1.0,56.0,226300.0,Hitech Industries,17-Feb-2024 01:54 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,56.0,225391.0,Idrish Ali,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,225394.0,Idrish Ahmed,INR,1.0,57.0,225394.0,Idrish Ahmed,14-Feb-2024 01:21 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,57.0,225394.0,Idrish Ahmed,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,225399.0,M/s Alfin Enterprise,INR,1.0,58.0,225391.0,Idrish Ali,14-Feb-2024 01:10 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,58.0,225399.0,M/s Alfin Enterprise,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,225414.0,NITUL GAYAN,INR,1.0,59.0,225577.0,Ikram Hussain,15-Feb-2024 12:49 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,59.0,225414.0,NITUL GAYAN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,225429.0,Contractor,INR,1.0,60.0,226271.0,Imamul Hoque,17-Feb-2024 01:18 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,60.0,225429.0,Contractor,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,225462.0,Alak Pratim Bora,INR,1.0,61.0,224781.0,IMDADUL HUSSAIN,11-Feb-2024 11:21 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,61.0,225462.0,Alak Pratim Bora,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,225517.0,RIJANUR RAHMAN,INR,1.0,62.0,225284.0,Jahiduzzaman Laskar,13-Feb-2024 04:23 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,62.0,225517.0,RIJANUR RAHMAN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,225522.0,Abu Bakker Siddique,INR,1.0,63.0,225673.0,Jakir Hussain,15-Feb-2024 04:50 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,63.0,225522.0,Abu Bakker Siddique,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,225564.0,Zamal Uddin,INR,1.0,64.0,225702.0,JAKIR HUSSAIN,15-Feb-2024 05:58 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,64.0,225564.0,Zamal Uddin,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,225573.0,Contractor,INR,1.0,65.0,224397.0,Jayanta Bordoloi,08-Feb-2024 04:05 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,65.0,225573.0,Contractor,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,225577.0,Ikram Hussain,INR,1.0,66.0,226344.0,Jitu Gogoi,17-Feb-2024 02:27 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,66.0,225577.0,Ikram Hussain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,225604.0,Md Ikramul Hussain,INR,1.0,67.0,226228.0,Jul Haque,17-Feb-2024 12:02 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,67.0,225604.0,Md Ikramul Hussain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,225644.0,RABIN CHANDRA SARMAH,INR,1.0,68.0,223272.0,KAMAL KUMAR SURANA,30-Jan-2024 09:21 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,68.0,225644.0,RABIN CHANDRA SARMAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,225646.0,Paran Kumar Mahanta,INR,1.0,69.0,223440.0,Kamal Uddin,31-Jan-2024 01:52 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,69.0,225646.0,Paran Kumar Mahanta,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,225661.0,Grassroots Support Organization,INR,1.0,70.0,225990.0,KRISHNA ENGINEERINGS,16-Feb-2024 03:55 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,70.0,225661.0,Grassroots Support Organization,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,225662.0,Fuzail Ahmed,INR,1.0,71.0,226003.0,LABIQUL HUSSAIN,16-Feb-2024 04:13 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,71.0,225662.0,Fuzail Ahmed,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,225671.0,Murshida Aktara Pathan,INR,1.0,72.0,226392.0,MAHIBUR RAHMAN,17-Feb-2024 03:15 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,72.0,225671.0,Murshida Aktara Pathan,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,225673.0,Jakir Hussain,INR,1.0,73.0,225838.0,MAHMUDA BEGUM,16-Feb-2024 07:30 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,73.0,225673.0,Jakir Hussain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,225680.0,Sri Apurba Goswami,INR,1.0,74.0,225870.0,Mamoni Borah,16-Feb-2024 11:32 AM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,74.0,225680.0,Sri Apurba Goswami,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,225694.0,M/S Kalpana Construction,INR,1.0,75.0,223955.0,Md Abdul Jabber,05-Feb-2024 01:16 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,75.0,225694.0,M/S Kalpana Construction,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,225695.0,AN Enterprise,INR,1.0,76.0,225306.0,Md Abu Hanifa,13-Feb-2024 05:53 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,76.0,225695.0,AN Enterprise,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,225700.0,Amir Hussain,INR,1.0,77.0,226037.0,Md. Aftab Hussain,16-Feb-2024 05:04 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,77.0,225700.0,Amir Hussain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,225702.0,JAKIR HUSSAIN,INR,1.0,78.0,223548.0,MD ASHRAFUL ALAM,01-Feb-2024 01:12 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,78.0,225702.0,JAKIR HUSSAIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,225705.0,Md Noor Uddin,INR,1.0,79.0,225295.0,Md. Elias Khan,13-Feb-2024 05:16 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,79.0,225705.0,Md Noor Uddin,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,225707.0,Moin Uddin Ahmed,INR,1.0,80.0,225604.0,Md Ikramul Hussain,15-Feb-2024 01:50 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,80.0,225707.0,Moin Uddin Ahmed,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,225838.0,MAHMUDA BEGUM,INR,1.0,81.0,225705.0,Md Noor Uddin,15-Feb-2024 06:05 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,81.0,225838.0,MAHMUDA BEGUM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,225870.0,Mamoni Borah,INR,1.0,82.0,225908.0,Md. Samsul Ali,16-Feb-2024 12:42 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,82.0,225870.0,Mamoni Borah,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,225872.0,Roni Baishya,INR,1.0,83.0,224278.0,Mehdi Alom Faruki,07-Feb-2024 05:45 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,83.0,225872.0,Roni Baishya,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,225874.0,Bharat Borah,INR,1.0,84.0,226083.0,M.H. CONSTRUCTION,16-Feb-2024 06:29 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,84.0,225874.0,Bharat Borah,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,225878.0,Shekhar Jyoti Gayan,INR,1.0,85.0,225230.0,Mofizul Islam,13-Feb-2024 01:22 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,85.0,225878.0,Shekhar Jyoti Gayan,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,225891.0,Power Tools and Engineering,INR,1.0,86.0,226345.0,Mohibur Rahman,17-Feb-2024 02:28 PM,Accepted-AOC,Awarded,12-Jul-2024 03:41 PM,,,,,,,,,,,,,86.0,225891.0,Power Tools and Engineering,1.0,L1,,,,,,,,,
