Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,08/DTPS/OMC-I/CAD/2022-23,08/DTPS/OMC-1/CAD/2022-23,2023_RVUNL_770816_1,08-Jan-2024,"INR 384,896",185,Chandra Vijay,08-Jan-2024 12:55 PM,LOI08.pdf (470.00 KB),Repairing and Fabrication work,KUMAON MOULDERS AND ENGINEERING WORKS,"384,896",INR,2023_RVUNL_770816_1
UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,"Routine and Breakdown Maintenance work of C.W. pumps,Misc pump and Fuel oil System",11/DTPS/OMC-I/CAD/2023-24.,2023_RVUNL_776708_1,06-Jan-2024,"INR 3,505,385",365,Chandra Vijay,06-Jan-2024 12:02 PM,LOI11.pdf (330.00 KB),"Routine and Breakdown Maintenance work of C.W. pumps,Misc pump and Fuel oil System of 2X 500 MW DTPS Anpara.",M/S SCINTECS PROCESS CONTROL,"3,505,385",INR,2023_RVUNL_774629_1
UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,"Routine and Breakdown Maintenance work of C.W. pumps,Misc pump and Fuel oil System",11/DTPS/OMC-I/CAD/2023-24.,2023_RVUNL_776708_1,06-Jan-2024,"INR 3,505,385",365,Chandra Vijay,06-Jan-2024 12:02 PM,LOI11.pdf (330.00 KB),"Routine and Breakdown Maintenance work of C.W. pumps,Misc pump and Fuel oil System of 2X 500 MW DTPS Anpara.",M/S SCINTECS PROCESS CONTROL,"3,505,385",INR,2023_RVUNL_776708_1
"UP Rajya Vidyut Utpadan Nigam Ltd||UP Rajya Vidyut Utpadan Nigam Ltd,HQ",Annual Photocopy Work,01/SE-Training/UNL/Photocopy work/2023-24,2023_RVUNL_797194_2,16-Jan-2024,"INR 411,062.4",365,PRAVEEN KUMAR,16-Jan-2024 12:49 PM,261photocopy.pdf (1704.00 KB),NEGOTIATED RATES,Canon Photo Copiers,"411,062.4",INR,2023_RVUNL_797194_2
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,Laying of 40 Meter Interlocking and Const. of drain from B.C.M. Road to Dr. Shad Ansari house in Block- Khairabad,C-109/RED/Tender/2023-24,2023_REDUP_875613_6,20-Jan-2024,"INR 624,752",90,Gyanendra Kumar,16-Feb-2024 12:27 PM,241.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"624,752",INR,2023_REDUP_875613_6
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 147 Meter Interlocking from Sirajul house to canal track in G.S. Masjidiya, Block- Laharpur",C-109/RED/Tender/2023-24,2023_REDUP_875613_7,20-Jan-2024,"INR 1,754,588",90,Gyanendra Kumar,16-Feb-2024 12:31 PM,242.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"1,754,588",INR,2023_REDUP_875613_7
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Construction of 147 meter CC Road from Rais house to Shafi house in Village Kaihmara of G.S. Jaraili till the canal track, Block- Parsendi",C-109/RED/Tender/2023-24,2023_REDUP_875613_8,20-Jan-2024,"INR 1,219,577",90,Gyanendra Kumar,16-Feb-2024 12:38 PM,243.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"1,219,577",INR,2023_REDUP_875613_8
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 40.50 Meter Interlocking from main road asphalt to Ahmad husain house in G.S. Mirkallipur, Block- Parsendi",C-109/RED/Tender/2023-24,2023_REDUP_875613_9,20-Jan-2024,"INR 319,197",90,Gyanendra Kumar,16-Feb-2024 12:41 PM,244.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"319,197",INR,2023_REDUP_875613_9
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Const. Of C. C Road from H/O Ramkhiladi Diwakar to Pramod in village Tiksuri Mainpuri.,1387/EE/RED/13-12-2023,2023_REDUP_875832_12,06-Feb-2024,"INR 732,573.2",90,Vishnoo Kumar,12-Feb-2024 10:32 AM,TIKKK.pdf (131.00 KB),,M/S Nem Singh Contractor,"734,409.59",INR,2023_REDUP_875832_10
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Const. Of C. C Road from H/O Ramkhiladi Diwakar to Pramod in village Tiksuri Mainpuri.,1387/EE/RED/13-12-2023,2023_REDUP_875832_12,06-Feb-2024,"INR 732,573.2",90,Vishnoo Kumar,12-Feb-2024 10:32 AM,TIKKK.pdf (131.00 KB),,M/S Nem Singh Contractor,"734,409.59",INR,2023_REDUP_875832_11
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Const. Of C. C Road from H/O Ramkhiladi Diwakar to Pramod in village Tiksuri Mainpuri.,1387/EE/RED/13-12-2023,2023_REDUP_875832_12,06-Feb-2024,"INR 732,573.2",90,Vishnoo Kumar,12-Feb-2024 10:32 AM,TIKKK.pdf (131.00 KB),,M/S Nem Singh Contractor,"734,409.59",INR,2023_REDUP_875832_12
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Const. Of C. C Road from H/O Munnalal to H/O Avdhesh in village Kosma Musalmeen Mainpuri.,1387/EE/RED/13-12-2023,2023_REDUP_875832_1,01-Feb-2024,"INR 1,822,300",90,Vishnoo Kumar,29-Jan-2024 02:32 PM,1.pdf (152.00 KB),,M/S MSP CORPORATION,"1,822,299.55",INR,2023_REDUP_875832_1
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Const. Of C. C Road and nali from Aradhya Marriage Home to H/o Pinki pal in Nagla Panjaba ward 01 Mainpuri.,1387/EE/RED/13-12-2023,2023_REDUP_875832_2,06-Feb-2024,"INR 975,502.42",90,Vishnoo Kumar,12-Feb-2024 10:24 AM,ARADYA.pdf (134.00 KB),,M/S Nem Singh Contractor,"978,045.85",INR,2023_REDUP_875832_2
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and nali from Subhi Hospital to H/o Sashi prabha,s Plot in Pal Nagar Mainpuri.",1387/EE/RED/13-12-2023,2023_REDUP_875832_3,06-Feb-2024,"INR 613,235.39",90,Vishnoo Kumar,12-Feb-2024 10:30 AM,SUBHI.pdf (133.00 KB),,M/S Nem Singh Contractor,"615,327.71",INR,2023_REDUP_875832_3
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 165 Meter Interlocking from Gedarapur asphalt road to Kanchanpur Panchayat Bhawan, Block- Pahla",C-109/RED/Tender/2023-24,2023_REDUP_875613_33,14-Feb-2024,"INR 1,295,728",90,Gyanendra Kumar,14-Feb-2024 01:09 PM,256.pdf (352.00 KB),,M/S SWATANTRA ENTERPRISES,"1,295,728",INR,2023_REDUP_875613_33
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 125 Meter Interlocking and Const. of 7.30 meter drain from Santosh house to Vishambhar house in village Monglapur, Block- Pahla",C-109/RED/Tender/2023-24,2023_REDUP_875613_37,14-Feb-2024,"INR 1,283,742",90,Gyanendra Kumar,14-Feb-2024 01:17 PM,260.pdf (348.00 KB),,M/S SWATANTRA ENTERPRISES,"1,283,742",INR,2023_REDUP_875613_34
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 125 Meter Interlocking and Const. of 7.30 meter drain from Santosh house to Vishambhar house in village Monglapur, Block- Pahla",C-109/RED/Tender/2023-24,2023_REDUP_875613_37,14-Feb-2024,"INR 1,283,742",90,Gyanendra Kumar,14-Feb-2024 01:17 PM,260.pdf (348.00 KB),,M/S SWATANTRA ENTERPRISES,"1,283,742",INR,2023_REDUP_875613_35
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 125 Meter Interlocking and Const. of 7.30 meter drain from Santosh house to Vishambhar house in village Monglapur, Block- Pahla",C-109/RED/Tender/2023-24,2023_REDUP_875613_37,14-Feb-2024,"INR 1,283,742",90,Gyanendra Kumar,14-Feb-2024 01:17 PM,260.pdf (348.00 KB),,M/S SWATANTRA ENTERPRISES,"1,283,742",INR,2023_REDUP_875613_36
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 125 Meter Interlocking and Const. of 7.30 meter drain from Santosh house to Vishambhar house in village Monglapur, Block- Pahla",C-109/RED/Tender/2023-24,2023_REDUP_875613_37,14-Feb-2024,"INR 1,283,742",90,Gyanendra Kumar,14-Feb-2024 01:17 PM,260.pdf (348.00 KB),,M/S SWATANTRA ENTERPRISES,"1,283,742",INR,2023_REDUP_875613_37
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 60 Meter Interlocking and Const. of 6.60 meter cross drain from Ram Kumar house to Vinod Bhargava house in village Markhapur, Block- Pahla",C-109/RED/Tender/2023-24,2023_REDUP_875613_38,14-Feb-2024,"INR 625,957",90,Gyanendra Kumar,14-Feb-2024 01:19 PM,261.pdf (348.00 KB),,M/S SWATANTRA ENTERPRISES,"625,957",INR,2023_REDUP_875613_38
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 1020 Meter B.O.E Soling from Village to Road in Village Salempur Ali Raja, Block- Khairabad",C-109/RED/Tender/2023-24,2023_REDUP_875613_4,20-Jan-2024,"INR 2,491,226",90,Gyanendra Kumar,16-Feb-2024 12:18 PM,239.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"2,491,226",INR,2023_REDUP_875613_39
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,Construction of 180 Meter CC road from the house of Shri Rajiv Bajpai to the plot of Shri Bhagwant Singh ji in Block- Maholi,C-109/RED/Tender/2023-24,2023_REDUP_875613_40,23-Jan-2024,"INR 999,792",90,Gyanendra Kumar,25-Jan-2024 03:52 PM,196.pdf (345.00 KB),,M/S KALPNA DEVI,"999,792",INR,2023_REDUP_875613_40
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 1020 Meter B.O.E Soling from Village to Road in Village Salempur Ali Raja, Block- Khairabad",C-109/RED/Tender/2023-24,2023_REDUP_875613_4,20-Jan-2024,"INR 2,491,226",90,Gyanendra Kumar,16-Feb-2024 12:18 PM,239.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"2,491,226",INR,2023_REDUP_875613_4
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 47.50 Meter interlocking and Const. of drain and stone cover up to Imran Bhaiyu house behind Prem Nagar Road Municipal Market in Sitapur city, Block- Khairabad",C-109/RED/Tender/2023-24,2023_REDUP_875613_5,20-Jan-2024,"INR 563,613",90,Gyanendra Kumar,16-Feb-2024 12:23 PM,240.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"563,613",INR,2023_REDUP_875613_5
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 80 Meter Interlocking Remaining in Village- Lodhkherwa, Block- Mishrikh",C-109/RED/Tender/2023-24,2023_REDUP_875613_21,16-Jan-2024,"INR 611,361",90,Gyanendra Kumar,16-Jan-2024 02:14 PM,44.pdf (397.00 KB),,M/S SWIKRIT CONSTRUCTIONS,"611,361",INR,2023_REDUP_875613_20
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 80 Meter Interlocking Remaining in Village- Lodhkherwa, Block- Mishrikh",C-109/RED/Tender/2023-24,2023_REDUP_875613_21,16-Jan-2024,"INR 611,361",90,Gyanendra Kumar,16-Jan-2024 02:14 PM,44.pdf (397.00 KB),,M/S SWIKRIT CONSTRUCTIONS,"611,361",INR,2023_REDUP_875613_21
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 250 Meter Interlocking and Const. of 09 Meter drain from the main road to the front of the temple in village Mahsingpur of G.S. Viraicha, Block- Parsendi",C-109/RED/Tender/2023-24,2023_REDUP_875613_22,09-Feb-2024,"INR 2,352,941",90,Gyanendra Kumar,13-Feb-2024 11:42 AM,266.pdf (355.00 KB),,K S CONSTRUCTION,"2,352,941",INR,2023_REDUP_875613_22
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 32.80 Meter Interlocking and Const. of drain from Kali Mata Temple to drain in Mohalla- Machhali Mandi NPP Sitapur, Block- Khairabad",C-109/RED/Tender/2023-24,2023_REDUP_875613_29,09-Feb-2024,"INR 305,447",90,Gyanendra Kumar,13-Feb-2024 11:52 AM,270.pdf (355.00 KB),,M/S R.R. CONSTRUCTION,"305,447",INR,2023_REDUP_875613_23
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 32.80 Meter Interlocking and Const. of drain from Kali Mata Temple to drain in Mohalla- Machhali Mandi NPP Sitapur, Block- Khairabad",C-109/RED/Tender/2023-24,2023_REDUP_875613_29,09-Feb-2024,"INR 305,447",90,Gyanendra Kumar,13-Feb-2024 11:52 AM,270.pdf (355.00 KB),,M/S R.R. CONSTRUCTION,"305,447",INR,2023_REDUP_875613_27
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 32.80 Meter Interlocking and Const. of drain from Kali Mata Temple to drain in Mohalla- Machhali Mandi NPP Sitapur, Block- Khairabad",C-109/RED/Tender/2023-24,2023_REDUP_875613_29,09-Feb-2024,"INR 305,447",90,Gyanendra Kumar,13-Feb-2024 11:52 AM,270.pdf (355.00 KB),,M/S R.R. CONSTRUCTION,"305,447",INR,2023_REDUP_875613_29
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 65 Meter Interlocking from shop no. 30 of naveen galla mandi to Rajesh awasthi house in Mohalla- Narayan Nagar, Block- Khairabad",C-109/RED/Tender/2023-24,2023_REDUP_875613_31,09-Feb-2024,"INR 955,019",90,Gyanendra Kumar,13-Feb-2024 11:49 AM,269.pdf (355.00 KB),,M/S R.R. CONSTRUCTION,"955,019",INR,2023_REDUP_875613_30
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 65 Meter Interlocking from shop no. 30 of naveen galla mandi to Rajesh awasthi house in Mohalla- Narayan Nagar, Block- Khairabad",C-109/RED/Tender/2023-24,2023_REDUP_875613_31,09-Feb-2024,"INR 955,019",90,Gyanendra Kumar,13-Feb-2024 11:49 AM,269.pdf (355.00 KB),,M/S R.R. CONSTRUCTION,"955,019",INR,2023_REDUP_875613_31
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 55.50 Meter Interlocking and Const. of drain from Nandani Pandey house to Saroj kumari house in village Mohalla- Husainganj, Block- Khairabad",C-109/RED/Tender/2023-24,2023_REDUP_875613_32,09-Feb-2024,"INR 873,433",90,Gyanendra Kumar,13-Feb-2024 11:46 AM,268.pdf (355.00 KB),,M/S R.R. CONSTRUCTION,"873,433",INR,2023_REDUP_875613_32
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 294 Meter interlocking from Laharpur-Sitapur road to Mohammad Shafi brick kiln in G.S. Ganeshpur Nevada laharpur, Block- Laharpur",C-109/RED/Tender/2023-24,2023_REDUP_875613_3,16-Feb-2024,"INR 2,494,864",90,Gyanendra Kumar,16-Feb-2024 12:15 PM,238.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"2,494,864",INR,2023_REDUP_875613_3
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 163 Meter Interlocking from Muneer house to Khurshid house in G.S. Mirkallipur, Block- Parsendi",C-109/RED/Tender/2023-24,2023_REDUP_875613_10,20-Jan-2024,"INR 1,388,994",90,Gyanendra Kumar,16-Feb-2024 12:44 PM,245.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"1,388,994",INR,2023_REDUP_875613_10
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 295 Meter Interlocking from West Madrasa to graveyard(Kabristan) in G.S. Mohiddeenpur, Block- Parsendi",C-109/RED/Tender/2023-24,2023_REDUP_875613_11,20-Jan-2024,"INR 2,494,405",90,Gyanendra Kumar,16-Feb-2024 12:46 PM,246.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"2,494,405",INR,2023_REDUP_875613_11
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 170 Meter interlocking road and Const. of 60 meter drain from cemetery to Shaikat Ansari house on village Taranpur Akraila road, Block- Laharpur",C-109/RED/Tender/2023-24,2023_REDUP_875613_13,16-Feb-2024,"INR 1,447,670",90,Gyanendra Kumar,16-Feb-2024 12:57 PM,248.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"1,447,670",INR,2023_REDUP_875613_12
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 170 Meter interlocking road and Const. of 60 meter drain from cemetery to Shaikat Ansari house on village Taranpur Akraila road, Block- Laharpur",C-109/RED/Tender/2023-24,2023_REDUP_875613_13,16-Feb-2024,"INR 1,447,670",90,Gyanendra Kumar,16-Feb-2024 12:57 PM,248.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"1,447,670",INR,2023_REDUP_875613_13
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 50 meter Interlocking from lake in front of the court in Laharpur tehsil, Block- Laharpur",C-109/RED/Tender/2023-24,2023_REDUP_875613_15,20-Jan-2024,"INR 768,951",90,Gyanendra Kumar,16-Feb-2024 01:02 PM,250.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"768,951",INR,2023_REDUP_875613_14
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 50 meter Interlocking from lake in front of the court in Laharpur tehsil, Block- Laharpur",C-109/RED/Tender/2023-24,2023_REDUP_875613_15,20-Jan-2024,"INR 768,951",90,Gyanendra Kumar,16-Feb-2024 01:02 PM,250.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"768,951",INR,2023_REDUP_875613_15
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 175 Meter Interlocking from canal to canal from Purab Kotedar house in Village Dahiyapur, Block- Hargaon",C-109/RED/Tender/2023-24,2023_REDUP_875613_16,23-Jan-2024,"INR 1,339,509",90,Gyanendra Kumar,23-Jan-2024 01:08 PM,196-16.pdf (348.00 KB),,M/s Mannat Construction,"1,339,509",INR,2023_REDUP_875613_16
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 282 Meter Interlocking from Santosh house to canal in Village Dahiyapur, Block- Hargaon",C-109/RED/Tender/2023-24,2023_REDUP_875613_17,23-Jan-2024,"INR 2,439,943",90,Gyanendra Kumar,23-Jan-2024 01:02 PM,196-17.pdf (347.00 KB),,M/s Mannat Construction,"2,439,943",INR,2023_REDUP_875613_17
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Construction of 225 meter CC road from Maiku house to Lakati house (via Shamim house) in village Karsa of Reusa, Block- Reusa",C-109/RED/Tender/2023-24,2023_REDUP_875613_1,20-Jan-2024,"INR 1,880,332",90,Gyanendra Kumar,16-Feb-2024 12:06 PM,236.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"1,880,332",INR,2023_REDUP_875613_1
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Laying of 80 Meter Interlocking Remaining in Village- Lodhkherwa, Block- Mishrikh",C-109/RED/Tender/2023-24,2023_REDUP_875613_21,16-Jan-2024,"INR 611,361",90,Gyanendra Kumar,16-Jan-2024 02:14 PM,44.pdf (397.00 KB),,M/S SWIKRIT CONSTRUCTIONS,"611,361",INR,2023_REDUP_875613_2
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,Gram Panchayat Chaubeypur me Jhanjhari Tarabganj sampark marg se Loniyanpurva ke Avshesh Bhag par rabarmold Interlocking ka Nirman karya,1069/EE/RED-Gonda/23-24 Date 06/12/2023,2023_REDUP_875576_29,01-Feb-2024,"INR 658,796.65",120,Puneet Kumar,01-Feb-2024 05:31 PM,l29.pdf (1033.00 KB),Bond,M/S SURYA NARAYAN MISRA CONTRACTOR,"658,796.65",INR,2023_REDUP_875576_28
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,Gram Panchayat Chaubeypur me Jhanjhari Tarabganj sampark marg se Loniyanpurva ke Avshesh Bhag par rabarmold Interlocking ka Nirman karya,1069/EE/RED-Gonda/23-24 Date 06/12/2023,2023_REDUP_875576_29,01-Feb-2024,"INR 658,796.65",120,Puneet Kumar,01-Feb-2024 05:31 PM,l29.pdf (1033.00 KB),Bond,M/S SURYA NARAYAN MISRA CONTRACTOR,"658,796.65",INR,2023_REDUP_875576_29
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,Gonda Belsar mukhya marg se Tharakki patti ke Ramapurva ke avshesh Bhag par rabarmold Interlocking ka Nirman Karya,1069/EE/RED-Gonda/23-24 Date 06/12/2023,2023_REDUP_875576_30,01-Feb-2024,"INR 602,918.83",120,Puneet Kumar,01-Feb-2024 06:49 PM,l30.pdf (832.00 KB),BOND,M/S SURYA NARAYAN MISRA CONTRACTOR,"602,918.83",INR,2023_REDUP_875576_30
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,Gaura Singhnapur marg se Rajduttpurva hote hue Pratappur sampark marg ke Avshesh Bhag ka Lepan Karya,1069/EE/RED-Gonda/23-24 Date 06/12/2023,2023_REDUP_875576_3,02-Feb-2024,"INR 1,849,480.9",120,Puneet Kumar,02-Feb-2024 07:21 PM,l3.pdf (911.00 KB),BOnd,M/S SRI JAN CONSTRUCTION,"1,849,480.9",INR,2023_REDUP_875576_3
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,Colonailganj Phatehpur Kutehna marg se Nepalpurva hote hue inter College ke pass tak rabarmold interlocking ka Nirman karya,1069/EE/RED-Gonda/23-24 Date 06/12/2023,2023_REDUP_875576_4,02-Feb-2024,"INR 1,219,665.13",120,Puneet Kumar,02-Feb-2024 07:28 PM,l4.pdf (977.00 KB),Bond,M/S SRI JAN CONSTRUCTION,"1,219,665.13",INR,2023_REDUP_875576_4
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,Banuwa ekaniya marg se pakki sadak se Lalapurva marg tak rabarmold Interlocking ka Nirman Karya,1069/EE/RED-Gonda/23-24 Date 06/12/2023,2023_REDUP_875576_5,02-Feb-2024,"INR 1,323,928.3",120,Puneet Kumar,02-Feb-2024 07:47 PM,l5.pdf (930.00 KB),Bond,M/S SRI JAN CONSTRUCTION,"1,323,928.3",INR,2023_REDUP_875576_5
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,Ekaniya Iqbal Lala ke School se Lalta Loniyanpurva tak rabarmold Interlocking ka Nirman Karya,1069/EE/RED-Gonda/23-24 Date 06/12/2023,2023_REDUP_875576_6,02-Feb-2024,"INR 1,117,234.49",120,Puneet Kumar,02-Feb-2024 07:53 PM,l6.pdf (1038.00 KB),Bond,M/S SRI JAN CONSTRUCTION,"1,117,234.49",INR,2023_REDUP_875576_6
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,Gramsabha Guruwaliya ke majra Basantpur me Sardar ke ghar se Nimauhi ke ghar tak rabarmold interloking ka Nirman karya.,1069/EE/RED-Gonda/23-24 Date 06/12/2023,2023_REDUP_875576_7,02-Feb-2024,"INR 816,371.5",120,Puneet Kumar,02-Feb-2024 06:34 PM,l7.pdf (1090.00 KB),Bond,M/S SURYA NARAYAN MISRA CONTRACTOR,"816,371.5",INR,2023_REDUP_875576_7
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,Gram Sabha Phatehpur Khutehna me pakki sadak se Vijay Singh ke ghar tak Interlocking ka Nirman Karya.,1069/EE/RED-Gonda/23-24 Date 06/12/2023,2023_REDUP_875576_8,02-Feb-2024,"INR 884,512.53",120,Puneet Kumar,02-Feb-2024 06:26 PM,l8.pdf (1064.00 KB),Bond,M/S DASMESH ASSOCIATES,"884,512.53",INR,2023_REDUP_875576_8
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Construction of 225 meter CC road from Maiku house to Lakati house (via Shamim house) in village Karsa of Reusa, Block- Reusa",C-109/RED/Tender/2023-24,2023_REDUP_875613_1,20-Jan-2024,"INR 1,880,332",90,Gyanendra Kumar,16-Feb-2024 12:06 PM,236.pdf (348.00 KB),,MS ABHAY PRATAP SINGH,"1,880,332",INR,2023_REDUP_875576_9
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,Gaura Singhnapur marg se Rajduttpurva hote hue Pratappur sampark marg ka Lepan Karya,1069/EE/RED-Gonda/23-24 Date 06/12/2023,2023_REDUP_875576_2,02-Feb-2024,"INR 1,747,797",120,Puneet Kumar,02-Feb-2024 06:56 PM,l2.pdf (857.00 KB),Bond,M/S SRI JAN CONSTRUCTION,"1,747,797",INR,2023_REDUP_875576_19
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,Vijay Nagar Tarabganj Sampark marg se Udwat Nagar ke Indranipurva ke Avshesh Bhag ka Lepan Karya,1069/EE/RED-Gonda/23-24 Date 06/12/2023,2023_REDUP_875576_21,01-Feb-2024,"INR 1,622,815",120,Puneet Kumar,01-Feb-2024 06:43 PM,l21.pdf (978.00 KB),Bond,M/S SRI JAN CONSTRUCTION,"1,622,815",INR,2023_REDUP_875576_20
