ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/milestones/title,tender/milestones/code,tender/milestones/type,tender/milestones/dueDate,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/documents/id,buyer/name,fiscal_year
ocds-kjhdrl-2017_PWD_4047_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4047_1,GLP/RRD/38/ARMF/45,Repairs and maintenance of road from Pancharatna to Khormuja Road (Ch 1120m to ch 4650m) under ARMF(Batch-II) for the year 2016-27,Works,Open,Item Rate,Civil Works – Roads,2,No,No,5969000,30-Nov-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Completed,AOC,1,13-Dec-2017 10:00 AM,assessment,Price Bid Opening Date,16-Dec-2017 10:00 AM,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWD_4048_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4048_1,GLP/RRD/38/ARMF/46,Repairs and maintenance of rd from Pancharatna to Khormuja rd ( ch 6650m to ch 11850m) under ARMF (Batch-II) for the year 2016-17,Works,Open,Works,Civil Works – Roads,2,No,No,7123000,30-Nov-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Completed,AOC,1,13-Dec-2017 10:00 AM,assessment,Price Bid Opening Date,16-Dec-2017 10:00 AM,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWD_4049_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4049_1,GLP/RRD/37/ARMF/47,Repairs and Maintenance of Nepalikhuti to Krishnai Road under ARMF (Batch-II) for the year 2016-17,Works,Open,Item Rate,Civil Works – Roads,2,No,No,5800000,30-Nov-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Completed,AOC,1,13-Dec-2017 10:00 AM,assessment,Price Bid Opening Date,16-Dec-2017 10:00 AM,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWD_4050_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4050_1,GLP/RRD/37/ARMF/48,Repairs and maintenance of Godharbori to Kholsamari rd under ARMF (Batch-II) for the year 2016-17,Works,Open,Item Rate,Civil Works – Roads,2,No,No,5400000,30-Nov-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Unsuccessful,Technical Bid Opening,0,13-Dec-2017 10:00 AM,assessment,Price Bid Opening Date,,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWD_4051_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4051_1,GLP/RRD/39/ARMF/49,Repairs and maintenance of road from Abhirampara  road (3rd km to 13 th km in strectches) under ARMF for the year 2016-17,Works,Open,Item Rate,Civil Works – Roads,2,No,No,11500000,30-Nov-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Unsuccessful,Technical Bid Opening,0,13-Dec-2017 10:00 AM,assessment,Price Bid Opening Date,,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_BoTC_4080_1,tender,tender,1,2021-12-10T08:18:49Z,2017_BoTC_4080_1,EE(Agri)/ Koj/ BTC/e-Tend/2017-18/1427 dt.28-11-17,NOTICE INVITING QUOTATION FOR SUPPLY OFKAMCO POWER TILLER KMB 200/ER 90 (9 H.P) WITH ACCESSORIES.,Goods,Open,Supply,Machineries,2,No,No,5850000,30-Nov-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,1,12-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,14-Dec-2017 1:30 PM,--,Bodoland Territorial Council||Agriculture-BTC,2017
ocds-kjhdrl-2017_ICD_3364_2,tender,tender,1,2021-12-10T08:18:49Z,2017_ICD_3364_2,AIDC/IC/IGC-B/ARR/2017/5395,Upgradation of the approach road from NH15 to the Industrial Growth Centre Ghoramari Balipara in the district of Sonitpur Assam,Works,Open,Item Rate,Civil Works – Roads,2,No,No,20415000,30-Nov-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Completed,AOC,5,19-Dec-2017 3:00 PM,assessment,Price Bid Opening Date,30-Dec-2017 4:30 PM,--,Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD,2017
ocds-kjhdrl-2017_PWD_3994_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_3994_1,CS/GRD/TSP/2017-18/110/4934,KAM(M)/TSP/GRC/217,Works,Open,Item Rate,Civil Works – Roads,2,No,No,5195000,30-Nov-2017 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Active,Technical Bid Opening,0,06-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWD_4082_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4082_1,NIT/EZ/JRRD/AP/91/2017,"Construction of Road from NH37 to (Khangia) Khandoa (Rupjyoti Club) via Tingrimari under Annual Plan Gen Areas for 2015-16 under PWD,Jorhat Rural Road Division,Jorhat",Works,Open,Item Rate,Civil Works – Roads,2,No,No,17793000,30-Nov-2017 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,2,12-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,15-Dec-2017 11:30 AM,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_APGC_4084_1,tender,tender,1,2021-12-10T08:18:49Z,2017_APGC_4084_1,APGCL/CGM(G)/2017/ERP TENDER/5,ERP Tender for APGCL,Services,Open,Works,Information Technology,2,No,No,0,30-Nov-2017 4:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,12-Dec-2017 11:30 AM,180,No,Offline,Cancelled,Technical Bid Opening,2,15-Feb-2018 3:30 PM,assessment,Price Bid Opening Date,,--,Assam Power Generation Company Limited APGCL - ADB,2017
ocds-kjhdrl-2017_GSCT_3799_2,tender,tender,1,2021-12-10T08:18:49Z,2017_GSCT_3799_2,SPV/GSCL/DEV/85/2017/3,"Design, Supply, Installation,Testing and Commissioning of National Flag including illumination of Flag post at Gandhi Mandap , Sarania Hills",Works,Open,Lump-sum,Civil Works,2,No,No,27900000,30-Nov-2017 4:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,07-Dec-2017 11:00 AM,180,No,Offline,Active,Technical Evaluation,2,19-Dec-2017 3:00 PM,assessment,Price Bid Opening Date,22-Jan-2018 4:15 PM,--,Guwahati Smart City Ltd.,2017
ocds-kjhdrl-2017_PWBNH_4089_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWBNH_4089_1,GMC 52/2017/4_Consultancy Services_CCSGH,"Consultancy Services for Construction of Convention Centre cum State Guest House at Guwahati, Assam",Works,Open,Item Rate,Architecture/Interior Design,2,No,No,1000000000,30-Nov-2017 5:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,07-Dec-2017 11:30 AM,180,No,Offline,Active,Technical Evaluation,5,04-Jan-2018 2:30 PM,assessment,Price Bid Opening Date,06-Jun-2018 2:00 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2017
ocds-kjhdrl-2017_PWBNH_4094_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWBNH_4094_1,CS/T/BD/20/2017/3 Dated 20.11.2017_Chandubi,"Construction of  Auditorium cum Guest House at Chandubi, under Untied Fund (State specification Scheme) during the year 2016-17",Works,Open,Item Rate,Civil Works - Building,2,No,No,9850000,30-Nov-2017 5:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,01-Dec-2017 11:00 AM,180,No,Offline,Active,Technical Evaluation,4,12-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,22-Dec-2017 5:55 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2017
ocds-kjhdrl-2017_BTC_4095_1,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4095_1,ACE-05/TECH/CHN/IFB/17-18/267,TN_327_1,Works,Open,Item Rate,Civil Works,2,No,No,3461917,30-Nov-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,27-Dec-2017 3:00 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4095_2,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4095_2,ACE-05/TECH/CHN/IFB/17-18/267,TN_327_2,Works,Open,Item Rate,Civil Works,2,No,No,9899938,30-Nov-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,27-Dec-2017 3:00 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4095_3,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4095_3,ACE-05/TECH/CHN/IFB/17-18/267,TN_327_3,Works,Open,Item Rate,Civil Works,2,No,No,9879840,30-Nov-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,27-Dec-2017 3:00 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4095_4,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4095_4,ACE-05/TECH/CHN/IFB/17-18/267,TN_327_4,Works,Open,Item Rate,Civil Works,2,No,No,8899749,30-Nov-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,27-Dec-2017 3:00 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4095_5,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4095_5,ACE-05/TECH/CHN/IFB/17-18/267,TN_327_5,Works,Open,Item Rate,Civil Works,2,No,No,9909320,30-Nov-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,27-Dec-2017 3:00 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4095_6,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4095_6,ACE-05/TECH/CHN/IFB/17-18/267,TN_327_6,Works,Open,Item Rate,Civil Works,2,No,No,2783995,30-Nov-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,27-Dec-2017 3:00 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4095_7,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4095_7,ACE-05/TECH/CHN/IFB/17-18/267,TN_327_7,Works,Open,Item Rate,Civil Works,2,No,No,9749663,30-Nov-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,27-Dec-2017 3:00 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4095_8,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4095_8,ACE-05/TECH/CHN/IFB/17-18/267,TN_327_8,Works,Open,Item Rate,Civil Works,2,No,No,2493541,30-Nov-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,27-Dec-2017 3:00 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4096_1,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4096_1,ACE29/TECH/MSLPR/IFB/Pt1/16-17,TN_329_A,Works,Open,Item Rate,Civil Works,2,No,No,10279073,30-Nov-2017 6:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,13-Dec-2017 4:30 PM,assessment,Price Bid Opening Date,10-Jan-2018 5:40 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4096_2,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4096_2,ACE29/TECH/MSLPR/IFB/Pt1/16-17,TN_329_B,Works,Open,Item Rate,Civil Works,2,No,No,14554875,30-Nov-2017 6:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,13-Dec-2017 4:30 PM,assessment,Price Bid Opening Date,05-Jan-2018 12:00 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4096_3,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4096_3,ACE29/TECH/MSLPR/IFB/Pt1/16-17,TN_329_C,Works,Open,Item Rate,Civil Works,2,No,No,9485672,30-Nov-2017 6:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,13-Dec-2017 4:30 PM,assessment,Price Bid Opening Date,05-Jan-2018 12:00 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4096_4,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4096_4,ACE29/TECH/MSLPR/IFB/Pt1/16-17,TN_329_D,Works,Open,Item Rate,Civil Works,2,No,No,2499853,30-Nov-2017 6:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,13-Dec-2017 4:30 PM,assessment,Price Bid Opening Date,10-Jan-2018 5:40 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4097_1,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4097_1,ACE29/TECH/MSLPR/IFB/Pt1/16-17,TN_328_A,Works,Open,Item Rate,Civil Works,2,No,No,2704947,30-Nov-2017 6:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,13-Dec-2017 4:30 PM,assessment,Price Bid Opening Date,28-Dec-2017 2:45 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4097_2,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4097_2,ACE29/TECH/MSLPR/IFB/Pt1/16-17,TN_328_B,Works,Open,Item Rate,Civil Works,2,No,No,2259840,30-Nov-2017 6:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,13-Dec-2017 4:30 PM,assessment,Price Bid Opening Date,28-Dec-2017 2:45 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_PHED_4092_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PHED_4092_1,PHE_8_MM_2014_15_T_8993_98,Improvement_of_GMC_WSS,Works,Open,Works,Civil Works - Water Works,2,No,No,4698000,30-Nov-2017 6:50 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,60,No,Offline,Completed,AOC,3,21-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,04-Jan-2018 11:00 AM,--,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2017
ocds-kjhdrl-2017_PWD_4083_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4083_1,SE/NRC/TB/NIT/113/2016-17/08,Repairing and Maintenance of NKS Section II Road 8th to 9th km for the year 2017 18,Works,Open,Item Wise,Civil Works – Roads,2,No,No,3435000,01-Dec-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,12-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,19-Dec-2017 11:00 AM,--,Public Works Roads Department||CE PWD(R) - PWD,2017
ocds-kjhdrl-2017_PWD_4098_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4098_1,Package No. SWAHID/TRC/DHK/01,Package No. SWAHID/TRC/DHK/01,Works,Open,Works,Civil Works – Roads,2,No,No,18964000,01-Dec-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,01-Dec-2017 11:50 AM,180,No,Offline,Active,Technical Evaluation,2,08-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,03-Jan-2018 3:55 PM,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWD_4099_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4099_1,Package No. SWAHID/TRC/DHK//02,Package No. SWAHID/TRC/DHK//02,Works,Open,Item Rate,Civil Works – Roads,2,No,No,16600000,01-Dec-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,01-Dec-2017 11:00 AM,180,No,Offline,Active,Technical Evaluation,2,08-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,03-Jan-2018 5:50 PM,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWD_4100_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4100_1,Package No. SWAHID/TRC/DHK/03,Package No. SWAHID/TRC/DHK/03,Works,Open,Item Rate,Civil Works – Roads,2,No,No,15000000,01-Dec-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,01-Dec-2017 11:00 AM,180,No,Offline,Active,Technical Evaluation,2,08-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,03-Jan-2018 3:55 PM,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWD_4101_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4101_1,Package No. SWAHID/TRC/DHK/04,Package No. SWAHID/TRC/DHK/04,Works,Open,Item Rate,Civil Works – Roads,2,No,No,6646000,01-Dec-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,01-Dec-2017 11:50 AM,180,No,Offline,Active,Technical Evaluation,3,08-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,10-Jan-2018 10:00 AM,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWD_4102_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4102_1,Package No. SWAHID/TRC/DHK/05,Package No. SWAHID/TRC/DHK/05,Works,Open,Item Rate,Civil Works – Roads,2,No,No,8999000,01-Dec-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,01-Dec-2017 11:50 AM,180,No,Offline,Active,Technical Evaluation,2,08-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,10-Jan-2018 10:00 AM,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWD_4103_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWD_4103_1,Package No. SWAHID/TRC/DHK/06,Package No. SWAHID/TRC/DHK/06,Works,Open,Item Rate,Civil Works – Roads,2,No,No,8297000,01-Dec-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,01-Dec-2017 11:50 AM,180,No,Offline,Active,Technical Evaluation,2,08-Dec-2017 11:00 AM,assessment,Price Bid Opening Date,03-Jan-2018 3:50 PM,--,Public Works Roads Department,2017
ocds-kjhdrl-2017_PWBNH_4091_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWBNH_4091_1,SE(B)JHT/(C/S)/S-24/16-17,Opening of Post Graduate Classes at Majuli College under SOPD-G during the year 2017-18,Works,Open,Item Rate,Civil Works - Building,2,No,No,4545400,01-Dec-2017 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,07-Dec-2017 12:00 PM,180,No,Offline,Active,Technical Evaluation,2,22-Dec-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,2017
ocds-kjhdrl-2017_PWBNH_4088_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWBNH_4088_1,SE(B)JHT/(C/S)S-22/16-17,Balance Work of Incomplete portion of Construction of Veterinary Hospital (A/T and RCC Building) at Mariani under RIDF XVI (Package No. 23).,Works,Open,Item Rate,Civil Works - Building,2,No,No,3167100,01-Dec-2017 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,07-Dec-2017 12:00 PM,180,No,Offline,Active,Technical Evaluation,1,20-Dec-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,2017
ocds-kjhdrl-2017_PWBNH_4090_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWBNH_4090_1,SE(B)JHT/(C/S)/S-23/16-17,Balance Work of Incomplete portion of Construction of   Veterinary Hospital (A/T and RCC Building) at Dholajan under RIDF XVI (Package No. 31).,Works,Open,Item Rate,Civil Works - Building,2,No,No,3343700,01-Dec-2017 12:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,07-Dec-2017 12:00 PM,180,No,Offline,Active,Technical Evaluation,1,20-Dec-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,2017
ocds-kjhdrl-2017_BTC_4104_1,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4104_1,ACE29/TECH/MSLPR/IFB/Pt1/16-17,TN_301(R),Works,Open,Item Rate,Civil Works,2,No,No,4965528,01-Dec-2017 12:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,29-Dec-2017 3:55 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4105_1,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4105_1,ACE50/TECH/KOK(Bldg)/IFB/16-17,TN_333,Works,Open,Item Rate,Civil Works,2,No,No,8243156,01-Dec-2017 12:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,15-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,08-Jan-2018 1:10 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4107_1,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4107_1,ACE66/E-Tender/BTC/2016-17/113,TN_325_01,Works,Open,Item Rate,Civil Works,2,No,No,10520464,01-Dec-2017 1:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Cancelled,To be Opened,0,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4107_2,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4107_2,ACE66/E-Tender/BTC/2016-17/113,TN_325_02,Works,Open,Item Rate,Civil Works,2,No,No,12448249,01-Dec-2017 1:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Cancelled,To be Opened,0,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4107_3,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4107_3,ACE66/E-Tender/BTC/2016-17/113,TN_325_03,Works,Open,Item Rate,Civil Works,2,No,No,21053900,01-Dec-2017 1:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,19-Jan-2018 2:00 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4107_4,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4107_4,ACE66/E-Tender/BTC/2016-17/113,TN_325_04,Works,Open,Item Rate,Civil Works,2,No,No,10373470,01-Dec-2017 1:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,19-Jan-2018 2:00 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_PWBNH_4108_1,tender,tender,1,2021-12-10T08:18:49Z,2017_PWBNH_4108_1,Invitation for Expression Of Interest (EOI),EOI for Empanelment of Architects Consultants Interior Designers,Works,Open,Item Rate,Architecture/Interior Design,2,No,No,0,01-Dec-2017 1:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,To be Opened,3,15-Dec-2017 2:30 PM,assessment,Price Bid Opening Date,,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2017
ocds-kjhdrl-2017_BTC_4110_1,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4110_1,ACE29/TECH/MSLPR/IFB/PtI/16-17,TN_326_A,Works,Open,Item Rate,Civil Works,2,No,No,1933983,01-Dec-2017 1:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,08-Jan-2018 1:10 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_4110_2,tender,tender,1,2021-12-10T08:18:49Z,2017_BTC_4110_2,ACE29/TECH/MSLPR/IFB/PtI/16-17,TN_326_B,Works,Open,Item Rate,Civil Works,2,No,No,2499630,01-Dec-2017 1:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,2,16-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,08-Jan-2018 1:10 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_GMC_4081_1,tender,tender,1,2021-12-10T08:18:49Z,2017_GMC_4081_1,GCS/NURM/364/14/1349,Setting up of a Biomethanation cum electric generation Plant using segregated 5 TPD Municipal Waste at Guwahati Municipal Corporation on Turnkey basis,Works,Open,Works,Miscellaneous Works,2,No,No,0,01-Dec-2017 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,05-Dec-2017 2:00 PM,180,No,Offline,Active,Financial Evaluation,1,13-Dec-2017 2:00 PM,assessment,Price Bid Opening Date,16-Dec-2017 2:00 PM,--,Guwahati Municipal Corporation,2017
