Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Construction of Academic Block and Hostel Building at Kasturba Ghandhi Balika Vidyalaya Block -Ghiror Dist-Mainpuri,159/SE/RED/24-25/10-06-24,2024_REDUP_934392_1,06-Aug-2024,"INR 34,641,117",365,Vishnoo Kumar,06-Aug-2024 03:01 PM,LOA.pdf (1319.00 KB),,M/s Sarvesh Kumar,"34,641,117",INR,2024_REDUP_934392_1
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,Vikas Khand Semeriwan ke gram Chai khurd mein main road se chai kala sarriya marg tak pitch road nirman karya,168/RED/TENDER/FILE/2024-25 DT. 12.06.2024,2024_REDUP_934523_1,23-Aug-2024,"INR 4,572,422.43",120,Riyaz Ahmad Siddiqui,23-Aug-2024 03:22 PM,chai.pdf (124.00 KB),a,VINAYAK INFRA,"4,572,422.43",INR,2024_REDUP_934523_1
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,"Under District Jaunpur, Construction of Interlocking Road from Suraj Rajbhar house to Shankar Vishwakarma Chak in Khand Shahganj Gram Sabha Bharotha, Lot No 10",198/EE RED JAUNPUR/23-24 Dt 10/06/2024,2024_REDUP_934629_10,10-Aug-2024,"INR 1,251,706",120,Pooja Rani,10-Aug-2024 06:45 PM,198_10.pdf (837.00 KB),,M/S SHANTI CONSTRUCTION,"1,251,706",INR,2024_REDUP_934629_10
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,"Under District Jaunpur, Construction of Interlocking Road from the house of Narsu Bind and Rajdev Bind via the house of Lal Chandra Prajapati to the house of Siroj Bind in Block Shahganj Gram Sabha Chak Maroofpur, Lot No 11",198/EE RED JAUNPUR/23-24 Dt 10/06/2024,2024_REDUP_934629_11,10-Aug-2024,"INR 1,055,850",120,Pooja Rani,10-Aug-2024 06:43 PM,198_11.pdf (853.00 KB),,M/S SHANTI CONSTRUCTION,"1,055,850",INR,2024_REDUP_934629_11
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,"Under District Jaunpur, Construction of Interlocking Road from the house of Dr Virendra Singh and Ajay Singh to the house of Lallan Singh and Ajit Singh on Pitch Road in Khand Shahganj village Bargaon, Lot No 12",198/EE RED JAUNPUR/23-24 Dt 10/06/2024,2024_REDUP_934629_12,10-Aug-2024,"INR 1,763,458",120,Pooja Rani,10-Aug-2024 06:42 PM,198_12.pdf (883.00 KB),,m/s om kara associate,"1,763,458",INR,2024_REDUP_934629_12
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,"Under District Jaunpur, Construction of Interlocking Road and Drain from From Baba Barinath Math to Bodkarpur Marg till Hassan Inter College shop Block Sujanpur, Lot No 16",198/EE RED JAUNPUR/23-24 Dt 10/06/2024,2024_REDUP_934629_16,10-Aug-2024,"INR 1,693,592",120,Pooja Rani,10-Aug-2024 06:40 PM,198_16.pdf (847.00 KB),,RAM JI PAL,"1,693,592",INR,2024_REDUP_934629_16
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,"Under District Jaunpur, Construction of Interlocking Road from Suraj Rajbhar house to Shankar Vishwakarma Chak in Khand Shahganj Gram Sabha Bharotha, Lot No 10",198/EE RED JAUNPUR/23-24 Dt 10/06/2024,2024_REDUP_934629_10,10-Aug-2024,"INR 1,251,706",120,Pooja Rani,10-Aug-2024 06:45 PM,198_10.pdf (837.00 KB),,M/S SHANTI CONSTRUCTION,"1,251,706",INR,2024_REDUP_934629_1
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,GRAM SABHA FEFRA ME MUKHYA SADAK SE FEFARA RAJBHAR BASTI TAK C.C. ROAD KA KARY,277 date 18.06.2024,2024_REDUP_933206_5,17-Aug-2024,"INR 909,871",90,Arun Kumar Verma,17-Aug-2024 05:24 PM,1.1.pdf (400.00 KB),L1,Smt Sharda Tiwari,"909,871",INR,2024_REDUP_933206_3
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,GRAM SABHA FEFRA ME MUKHYA SADAK SE FEFARA RAJBHAR BASTI TAK C.C. ROAD KA KARY,277 date 18.06.2024,2024_REDUP_933206_5,17-Aug-2024,"INR 909,871",90,Arun Kumar Verma,17-Aug-2024 05:24 PM,1.1.pdf (400.00 KB),L1,Smt Sharda Tiwari,"909,871",INR,2024_REDUP_933206_5
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,GRAM SABHA FEFARA HARI.BASTI SE MATA CHANDRAWATI DEVI REETA SHIKSHA NIKETAN TAK ENTERLOCKING KA KARY,277 date 18.06.2024,2024_REDUP_933206_6,13-Aug-2024,"INR 457,522",90,Arun Kumar Verma,13-Aug-2024 06:07 PM,1.7.pdf (326.00 KB),L1,M/S MAA GAYATRI ENTERPRISES,"457,522",INR,2024_REDUP_933206_6
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,GRAM SABHA FEFARA ME FEFARA RAJBHAR BASTI SE HARI.BASTI TAK ENTERLOCKING KARY,277 date 18.06.2024,2024_REDUP_933206_7,24-Jul-2024,"INR 413,412",90,Arun Kumar Verma,24-Jul-2024 11:52 AM,2.2.pdf (548.00 KB),L1,M/S MAHADEV CONSTRUCTION,"413,412",INR,2024_REDUP_933206_7
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,"Under District Jaunpur, Construction of Interlocking road from Block Karanjakala Village Malhani (Bhikari Purva) Rama Yadav house to Dharmendra Yadav house, Lot No 1",210/EE RED JAUNPUR/23-24 Dt 12/06/2024,2024_REDUP_933729_1,10-Aug-2024,"INR 1,322,480",120,Pooja Rani,10-Aug-2024 06:46 PM,210_1.pdf (806.00 KB),,M/S ANIL KUMAR YADAV,"1,322,480",INR,2024_REDUP_933206_8
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,"Under District Jaunpur, Construction of Interlocking road from Block Karanjakala Village Malhani (Bhikari Purva) Rama Yadav house to Dharmendra Yadav house, Lot No 1",210/EE RED JAUNPUR/23-24 Dt 12/06/2024,2024_REDUP_933729_1,10-Aug-2024,"INR 1,322,480",120,Pooja Rani,10-Aug-2024 06:46 PM,210_1.pdf (806.00 KB),,M/S ANIL KUMAR YADAV,"1,322,480",INR,2024_REDUP_933532_4
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,"Under District Jaunpur, Construction of Interlocking road from Block Karanjakala Village Malhani (Bhikari Purva) Rama Yadav house to Dharmendra Yadav house, Lot No 1",210/EE RED JAUNPUR/23-24 Dt 12/06/2024,2024_REDUP_933729_1,10-Aug-2024,"INR 1,322,480",120,Pooja Rani,10-Aug-2024 06:46 PM,210_1.pdf (806.00 KB),,M/S ANIL KUMAR YADAV,"1,322,480",INR,2024_REDUP_933729_1
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMBEDKAR NAGAR,"Under District Ambedkarnagar, Soil and Soling work from Bastipur Chandali Pradhan house to Sartar Mohammad rice mill, Lot No 15",137/EE RED Ambedkarnagar/24-25 Dt 18-6-24,2024_REDUP_934085_15,28-Aug-2024,"INR 1,885,189",90,Shailendra Chaudhary,28-Aug-2024 05:30 PM,1312_15.pdf (807.00 KB),,M/S LAV KUSH CONSTRUCTION AND SUPPLIER CO.,"1,885,189",INR,2024_REDUP_934085_11
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMBEDKAR NAGAR,"Under District Ambedkarnagar, Soil and Soling work from Bastipur Chandali Pradhan house to Sartar Mohammad rice mill, Lot No 15",137/EE RED Ambedkarnagar/24-25 Dt 18-6-24,2024_REDUP_934085_15,28-Aug-2024,"INR 1,885,189",90,Shailendra Chaudhary,28-Aug-2024 05:30 PM,1312_15.pdf (807.00 KB),,M/S LAV KUSH CONSTRUCTION AND SUPPLIER CO.,"1,885,189",INR,2024_REDUP_934085_15
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMBEDKAR NAGAR,"Under District Ambedkarnagar, Construction of CC Road from the paved road to the house of Ram Ajor Verma and Jagdish Prasad in Jamalapur Purva of Gram Sabha Bihrojpur, Lot No 1",137/EE RED Ambedkarnagar/24-25 Dt 18-6-24,2024_REDUP_934085_1,03-Aug-2024,"INR 1,383,726",90,Shailendra Chaudhary,03-Aug-2024 07:23 PM,137_1.pdf (698.00 KB),,KASHI RAM VERMA CONTRACTOR & SUPPLIER,"1,383,726",INR,2024_REDUP_934085_1
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BAREILLY,SSVECA Bareilly. (Alankar Yojna),340/08/EE/RED/2024-25 Date 07-06-2024,2024_REDUP_931394_1,26-Jul-2024,"INR 1,512,404",90,Vinay Kumar Sharma,31-Aug-2024 04:26 PM,svi.pdf (408.00 KB),SSVECA Bareilly. (Alankar Yojna),M/S H.L CONTRACTOR,"1,281,698.447",INR,2024_REDUP_931394_1
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,Lot05 vikash khand dubahar me gram kisunipur me NH 31 se sahid amit tiwary tak CC road ka nirman kary,179/EE/RED/2024-25/10-06-2024,2024_REDUP_931430_1,29-Jul-2024,"INR 2,047,483.18",90,Ratnesh Kumar Gond,29-Jul-2024 12:51 PM,boqcomparativechart.pdf (77.00 KB),aoc,M/S RAJA RAM SINGH,"2,047,483.18",INR,2024_REDUP_931430_1
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,Vikash Bhawan Unnao Ki Chat evm Meeting Hall Ki Chat Ki Marramat ka Karye.,205/red/tender/unnao/24-25 dt-07-06-2024,2024_REDUP_932297_1,17-Aug-2024,"INR 1,325,747.2",90,Sanjiv jain,17-Aug-2024 05:04 PM,VIKASHBHWAN.pdf (1152.00 KB),L1,MS BABA SATYA NARAYAN BUILDER,"1,325,747.2",INR,2024_REDUP_932297_1
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,Janpad Unnao me Patan Bighapur Lakhanpur Miyanganj Asoha Purwa Safipur Achalganj Sikanderpur Sarousi Makhi Meharbankhera Bhagwantnagar S Karan Mohan Makoor Chamroli Magrayar CHC PHC Yayar Coolar Water Coolar RO Evm Rafirizarator Ki Apurti Ka KArye,205/red/tender/unnao/24-25 dt-07-06-2024,2024_REDUP_932297_2,17-Aug-2024,"INR 1,387,724.59",90,Sanjiv jain,17-Aug-2024 04:55 PM,RO.pdf (1029.00 KB),L1,MS BABA SATYA NARAYAN BUILDER,"1,387,724.59",INR,2024_REDUP_932297_2
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,Vikas Khand Charthawal(M-II) mein kasturba Gandhi balika vidyalya hetu academic block and balika chatrawas ka nirmaan karya.,203/RED/Accounts/ Tender File no-76/24-25 date 06-06-24,2024_REDUP_932698_5,27-Aug-2024,"INR 32,165,521.97",365,Habib ullah,27-Aug-2024 01:19 PM,5.pdf (311.00 KB),L1,NARESH KUMAR CONTRACTOR,"32,165,521.97",INR,2024_REDUP_932698_4
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,Vikas Khand Charthawal(M-II) mein kasturba Gandhi balika vidyalya hetu academic block and balika chatrawas ka nirmaan karya.,203/RED/Accounts/ Tender File no-76/24-25 date 06-06-24,2024_REDUP_932698_5,27-Aug-2024,"INR 32,165,521.97",365,Habib ullah,27-Aug-2024 01:19 PM,5.pdf (311.00 KB),L1,NARESH KUMAR CONTRACTOR,"32,165,521.97",INR,2024_REDUP_932698_5
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,VIKASH KHAND KASIMABAD GRAM SABH DEWALI ME RAJBHAR BASTI ME DHARMDEO RAJBHAR KE GHAR SE SHYAMA RAJBHAR KE GHAR TAK RABAR MOLD ENTERLOCKING KARY,277 date 18.06.2024,2024_REDUP_933206_10,13-Aug-2024,"INR 739,259",90,Arun Kumar Verma,13-Aug-2024 06:05 PM,1.1.pdf (121.00 KB),L1,BHARAT CONSTRUCTION,"739,259",INR,2024_REDUP_933206_10
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,VIKASH KHAND KASIMABAD GRAM SABHA DEWALI PICH ROAD SE PRA.PA. HOTE HUE ANIL YADAV KE GHAR TAK ENTERLOCKING KARY,277 date 18.06.2024,2024_REDUP_933206_12,13-Aug-2024,"INR 818,780",90,Arun Kumar Verma,13-Aug-2024 06:13 PM,1.3.pdf (99.00 KB),L1,M/S GOPAL RAI,"818,780",INR,2024_REDUP_933206_12
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,VIKASH KHAND KASIMABAD GRAM SABHA DARIYAPUR HARELAL RAJBHAR KE GHAR SE PICH ROAD SE RAJESH KE DARWAJE HOTE HUE UTTARI CHHOR KAILASH RAJBHAR KE GHAR TAK ENTERLOCKING NIRMAN KARY,277 date 18.06.2024,2024_REDUP_933206_17,13-Aug-2024,"INR 944,998",90,Arun Kumar Verma,13-Aug-2024 06:15 PM,1.4.pdf (102.00 KB),L1,M/S GOPAL RAI,"944,998",INR,2024_REDUP_933206_17
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE GHAZIPUR,GRAM SABHA INDAUR KE UTARI OR STHIT RAJBHAR BASTI ME KESHAW RAJBHAR KE GHAR SE ANTIM CHHOR PAR STHIT SUGRIV RAJBHAR KE GHAR TAK ENTERLOCKING KARY,277 date 18.06.2024,2024_REDUP_933206_2,24-Jul-2024,"INR 521,482",90,Arun Kumar Verma,24-Jul-2024 11:51 AM,2.1.pdf (546.00 KB),L1,M/S MAHADEV CONSTRUCTION,"521,482",INR,2024_REDUP_933206_2
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and drain from Chandipur village Dhauviya (G.P. Gaggarwala) Block-Bewar, Mainpuri.",272/EE/RED/24-25/06-06-24,2024_REDUP_930608_8,24-Jul-2024,"INR 2,307,952",150,Vishnoo Kumar,24-Jul-2024 02:43 PM,gg.pdf (124.00 KB),,shripal,"2,307,952",INR,2024_REDUP_930608_8
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and drain from H/o Devendra Kashayap via H/o Ramjit Kasayap to H/o Shrikishan kasayap in village Thorva Kurawali, Mainpuri.",272/EE/RED/24-25/06-06-24,2024_REDUP_930608_9,26-Jul-2024,"INR 586,057",90,Vishnoo Kumar,27-Jul-2024 04:13 PM,1111.pdf (177.00 KB),,shri manoj yadav,"586,057",INR,2024_REDUP_930608_9
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE,Muhall HN Nagar ITI Chauraha HN School ke bagal me ram naresh ke makan se ramu bhadoriya ke makan tak interlocking sadak nirman kary,136/RED/Acount Tender/2024-25 Dt 10.06.2024,2024_REDUP_931102_1,19-Jul-2024,"INR 1,146,115.45",90,Sanjeep Kumar Verma,19-Jul-2024 12:36 PM,FE190724.pdf (205.00 KB),,M/S NEETU TRADERS,"1,146,115.45",INR,2024_REDUP_931102_1
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,ward aaktha tadiya chakvihi mein Kamla sunkar ke Makan hote hue Jay Hind public school tak KC drain pich marg ka Nirman karya,4160 date 14.03.24,2024_REDUP_931121_12,02-Aug-2024,"INR 2,281,775",90,Pragya Parmita,02-Aug-2024 04:15 PM,ward_aaktha_tadiya_chakvihi.pdf (210.00 KB),,M/S PRAGATI CONSTRUCTION,"2,281,775",INR,2024_REDUP_931121_12
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,vikaskhand pindra ki gram sabha Mani Shiv Mandir which road ke pass Brahman basti Tak interlocking ka karya lagbhag 300 meter,4076 date 06-03-2024,2024_REDUP_931292_1,27-Aug-2024,"INR 1,149,751",90,Pragya Parmita,27-Aug-2024 01:54 PM,mani.pdf (1071.00 KB),lowest,PURVANCHAL INFRATECH PVT LTD,"1,149,751",INR,2024_REDUP_931121_9
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,vikaskhand pindra ki gram sabha Mani Shiv Mandir which road ke pass Brahman basti Tak interlocking ka karya lagbhag 300 meter,4076 date 06-03-2024,2024_REDUP_931292_1,27-Aug-2024,"INR 1,149,751",90,Pragya Parmita,27-Aug-2024 01:54 PM,mani.pdf (1071.00 KB),lowest,PURVANCHAL INFRATECH PVT LTD,"1,149,751",INR,2024_REDUP_931292_1
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,natiniadai sthit man sarveshwari Nagar colony mein Jagdamba Singh ke Makan se Manoj ke Makan hote hue Vishnu shrivtastav ke Makan Tak interlocking ka Nirman Kary,4076 date 06-03-2024,2024_REDUP_931292_5,09-Jul-2024,"INR 1,225,337",90,Pragya Parmita,09-Jul-2024 03:35 PM,natiniyadai.pdf (116.00 KB),lowest,RJS ENTERPRISES,"1,225,337",INR,2024_REDUP_931292_4
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,natiniadai sthit man sarveshwari Nagar colony mein Jagdamba Singh ke Makan se Manoj ke Makan hote hue Vishnu shrivtastav ke Makan Tak interlocking ka Nirman Kary,4076 date 06-03-2024,2024_REDUP_931292_5,09-Jul-2024,"INR 1,225,337",90,Pragya Parmita,09-Jul-2024 03:35 PM,natiniyadai.pdf (116.00 KB),lowest,RJS ENTERPRISES,"1,225,337",INR,2024_REDUP_931292_5
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BAREILLY,Construction work of astronomy lab in upper primary school village Antapur in development block-Majhgawan.,340/01/EE/RED/2024-25 Date 07-06-2024,2024_REDUP_931373_1,26-Jul-2024,"INR 1,119,422",90,Vinay Kumar Sharma,31-Aug-2024 04:24 PM,antpur.pdf (338.00 KB),Construction work of astronomy lab in upper primary school village Antapur in development block-Majhgawan.,M/S H.L CONTRACTOR,"948,662.54",INR,2024_REDUP_931373_1
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE BAREILLY,Construction work of astronomy lab in upper primary school village Balei in development block-Majhgawan,340/02/EE/RED/2024-25 Date 07-06-2024,2024_REDUP_931379_1,26-Jul-2024,"INR 1,119,422",90,Vinay Kumar Sharma,31-Aug-2024 04:29 PM,bali.pdf (418.00 KB),Construction work of astronomy lab in upper primary school village Balei in development block-Majhgawan,M/S H.L CONTRACTOR,"948,662.54",INR,2024_REDUP_931379_1
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and Nali from T.R. Memorial School of Shri Narendra Shakya to H/o Shri Charan singh shakya via H/o Dr. Gangasharan Savita and shri Satya singh Shakya in village Kuberpur G.P.Narayanpur, Mainpuri.",272/EE/RED/24-25/06-06-24,2024_REDUP_930608_18,29-Jul-2024,"INR 1,965,953",120,Vishnoo Kumar,03-Aug-2024 05:21 PM,NARAYANPUR.pdf (131.00 KB),,SUSHILA CONSTRUCTION,"1,965,953",INR,2024_REDUP_930608_18
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and drain from H/o Brahmanand to H/o Shri Kayam singh in village Redhapur,Barnahal, Mainpuri.",272/EE/RED/24-25/06-06-24,2024_REDUP_930608_19,24-Jul-2024,"INR 1,241,459",90,Vishnoo Kumar,24-Jul-2024 03:16 PM,REDAA.pdf (126.00 KB),,shripal,"1,241,459",INR,2024_REDUP_930608_19
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and drain from Karan singh Ka Tubewell to H/o Shri Dilip in village Redhapur,Barnahal, Mainpuri.",272/EE/RED/24-25/06-06-24,2024_REDUP_930608_20,24-Jul-2024,"INR 1,874,222",120,Vishnoo Kumar,24-Jul-2024 03:29 PM,REDAAAPUR.pdf (125.00 KB),,M/S PK CONSTRUCTION,"1,874,222",INR,2024_REDUP_930608_20
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and drain from Shikohabad Bhohaon road at K.M. 43 to H/o Shri Maharaj singh Shakya in village Nagla Mathiya, Mainpuri",272/EE/RED/24-25/06-06-24,2024_REDUP_930608_21,29-Aug-2024,"INR 1,377,578",90,Vishnoo Kumar,03-Aug-2024 05:24 PM,MADIYA.pdf (126.00 KB),,SUSHILA CONSTRUCTION,"1,377,578",INR,2024_REDUP_930608_21
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and drain from H/o Shri Prem singh to H/o Shri Badan singh Faoji ,In Vill Devpura ,Ghiror, Mainpuri.",272/EE/RED/24-25/06-06-24,2024_REDUP_930608_22,24-Jul-2024,"INR 3,299,442",150,Vishnoo Kumar,24-Jul-2024 04:03 PM,DEVPURA.pdf (124.00 KB),,M/s Mani Construction,"3,299,442",INR,2024_REDUP_930608_22
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and drain from Karan singh Ka Tubewell to H/o Shri Dilip in village Redhapur,Barnahal, Mainpuri.",272/EE/RED/24-25/06-06-24,2024_REDUP_930608_20,24-Jul-2024,"INR 1,874,222",120,Vishnoo Kumar,24-Jul-2024 03:29 PM,REDAAAPUR.pdf (125.00 KB),,M/S PK CONSTRUCTION,"1,874,222",INR,2024_REDUP_930608_2
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and drain from H/o Chandra Katheriya to H/o Shri Ranvir Diwakar via Shri Satyaprakash Katheriya in village Ikari G.P. Ikari, Mainpuri.",272/EE/RED/24-25/06-06-24,2024_REDUP_930608_3,24-Jul-2024,"INR 1,981,088",120,Vishnoo Kumar,24-Jul-2024 03:50 PM,IKARII.pdf (127.00 KB),,M/s Mani Construction,"1,981,088",INR,2024_REDUP_930608_3
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and drain from H/o Satish Chandra to H/o Girish Chandra ,In Vill Nagla Bhanjan ,Ghiror, Mainpuri.",272/EE/RED/24-25/06-06-24,2024_REDUP_930608_5,24-Jul-2024,"INR 1,143,828",90,Vishnoo Kumar,24-Jul-2024 03:36 PM,BHANJAN.pdf (125.00 KB),,M/S PK CONSTRUCTION,"1,143,828",INR,2024_REDUP_930608_5
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Const. Of C. C Road and drain from H/o Vedram Singh Via H/o  Lalta prasad to Smt Gulab Devi Inter Collage Dulhapur Block Kurawali Block Mainpuri.,272/EE/RED/24-25/06-06-24,2024_REDUP_930608_7,29-Jul-2024,"INR 800,869",90,Vishnoo Kumar,03-Aug-2024 05:28 PM,DULHAPUR.pdf (127.00 KB),,SUSHILA CONSTRUCTION,"800,869",INR,2024_REDUP_930608_6
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Const. Of C. C Road and drain from H/o Vedram Singh Via H/o  Lalta prasad to Smt Gulab Devi Inter Collage Dulhapur Block Kurawali Block Mainpuri.,272/EE/RED/24-25/06-06-24,2024_REDUP_930608_7,29-Jul-2024,"INR 800,869",90,Vishnoo Kumar,03-Aug-2024 05:28 PM,DULHAPUR.pdf (127.00 KB),,SUSHILA CONSTRUCTION,"800,869",INR,2024_REDUP_930608_7
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE RAMPUR,"Gauvansh sanrakshan kendra, kira, vikaas khand-shahabaad mein atirikt shaid ka nirmaan.",106/10.06.2024,2024_REDUP_930280_1,29-Jul-2024,"INR 2,288,930.63",180,Mohd Shakeel Khan,03-Aug-2024 01:25 PM,kiraaoc.pdf (185.00 KB),BOQ Amount,KHALSA CONTRACTORS,"1,988,394.03",INR,2024_REDUP_930280_1
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and drain from Main road To Shri Mansa Ram Inter collage in villagr Haviliya Sauj Karhal,Mainpuri.",272/EE/RED/24-25/06-06-24,2024_REDUP_930608_10,30-Jul-2024,"INR 980,206",90,Vishnoo Kumar,03-Aug-2024 05:32 PM,HAVILIYA.pdf (170.00 KB),,M/s YASH TRADERS,"980,206",INR,2024_REDUP_930608_10
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and drain from Damber road To H/o Raj Kumar Singh in village Jarara,Block Jageer, Mainpuri.",272/EE/RED/24-25/06-06-24,2024_REDUP_930608_11,18-Jul-2024,"INR 1,845,314",120,Vishnoo Kumar,24-Jul-2024 02:22 PM,JARARA.pdf (117.00 KB),,M/S R.V.S. CONTRACTOR,"1,845,314",INR,2024_REDUP_930608_11
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and drain from H/o Devidayal Jatav H/o MurariLal yadav in village Kanchanpur,Karhal, Mainpuri.",272/EE/RED/24-25/06-06-24,2024_REDUP_930608_12,24-Jul-2024,"INR 1,145,201",90,Vishnoo Kumar,24-Jul-2024 03:54 PM,KANCHAN.pdf (126.00 KB),,M/s Mani Construction,"1,145,201",INR,2024_REDUP_930608_12
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,"Const. Of C. C Road and drain from Damber road To H/o Harpal singh in village Bharapur,Block Jageer, Mainpuri.",272/EE/RED/24-25/06-06-24,2024_REDUP_930608_13,24-Jul-2024,"INR 1,845,869",120,Vishnoo Kumar,24-Jul-2024 03:43 PM,BHARAPUR.pdf (115.00 KB),,M/s SHRI GANESH CONSTRUCTION AND SUPPLIERS,"1,845,869",INR,2024_REDUP_930608_13
