Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Gorakhpur||District Excise Officer Gorakhpur,PURDILPUR CL,251(9)DEO/2024-25/19 FEB 2024,2024_DEO28_902058_1,01-Apr-2024,"INR 97,956",365,mahendra nath singh,12-Mar-2024 12:55 PM,Purdilpur.pdf (117.00 KB),Contract Value,ROHAN JAISWAL,"107,961",INR,2024_DEO28_902058_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Gorakhpur||District Excise Officer Gorakhpur,BHAUAPAR CL,251(9)DEO/2024-25/19 FEB 2024,2024_DEO28_902171_1,01-Apr-2024,"INR 57,216",365,mahendra nath singh,12-Mar-2024 01:06 PM,bhauapar.pdf (114.00 KB),Contract Value,INDRA DEVI,"65,111",INR,2024_DEO28_902128_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Gorakhpur||District Excise Officer Gorakhpur,BHAUAPAR CL,251(9)DEO/2024-25/19 FEB 2024,2024_DEO28_902171_1,01-Apr-2024,"INR 57,216",365,mahendra nath singh,12-Mar-2024 01:06 PM,bhauapar.pdf (114.00 KB),Contract Value,INDRA DEVI,"65,111",INR,2024_DEO28_902171_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Agra||Deputy Excise Commissioner Agra||District Excise Officer Firozabad,Country Liquor Totalpur (Shop ID - 22745),2055/2024-25   Dt. 17.02.2024,2024_DEO2_901931_1,01-Apr-2024,"INR 23,593",365,Ravi Shanker,18-Mar-2024 12:38 PM,AOCTENDER.pdf (493.00 KB),AOC,ROHIT KUMAR,"23,593",INR,2024_DEO28_902202_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Agra||Deputy Excise Commissioner Agra||District Excise Officer Firozabad,Country Liquor Totalpur (Shop ID - 22745),2055/2024-25   Dt. 17.02.2024,2024_DEO2_901931_1,01-Apr-2024,"INR 23,593",365,Ravi Shanker,18-Mar-2024 12:38 PM,AOCTENDER.pdf (493.00 KB),AOC,ROHIT KUMAR,"23,593",INR,2024_DEO28_902206_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Agra||Deputy Excise Commissioner Agra||District Excise Officer Firozabad,Foreign Liquor Ukhraind (Shop ID - 21049),2055/2024-25   Dt. 17.02.2024,2024_DEO2_901931_11,01-Apr-2024,"INR 751,000",365,Ravi Shanker,18-Mar-2024 12:33 PM,AOCTENDER.pdf (493.00 KB),AOC,JYOTISNA,"751,000",INR,2024_DEO2_901931_11
Uttar Pradesh Excise Department||Joint Excise Commissioner Agra||Deputy Excise Commissioner Agra||District Excise Officer Firozabad,Foreign Liquor Baijua (Shop ID - 23897),2055/2024-25   Dt. 17.02.2024,2024_DEO2_901931_12,01-Apr-2024,"INR 263,500",365,Ravi Shanker,28-Mar-2024 07:21 PM,AOCTENDER.pdf (493.00 KB),aoc,ROCKY YADAV,"263,500",INR,2024_DEO2_901931_12
Uttar Pradesh Excise Department||Joint Excise Commissioner Agra||Deputy Excise Commissioner Agra||District Excise Officer Firozabad,Beer Firozabad Byepass Jalesar Chauraha (Shop ID - 17652),2055/2024-25   Dt. 17.02.2024,2024_DEO2_901931_13,01-Apr-2024,"INR 831,000",365,Ravi Shanker,19-Mar-2024 11:17 AM,AOCTENDER.pdf (493.00 KB),AOC,ANKIT SHIVHARE,"831,000",INR,2024_DEO2_901931_13
Uttar Pradesh Excise Department||Joint Excise Commissioner Agra||Deputy Excise Commissioner Agra||District Excise Officer Firozabad,Beer Himayunpur Chauraha Suhag Nagar (Shop ID - 35327),2055/2024-25   Dt. 17.02.2024,2024_DEO2_901931_14,01-Apr-2024,"INR 595,000",365,Ravi Shanker,19-Mar-2024 11:19 AM,AOCTENDER.pdf (493.00 KB),AOC,AMAN YADAV,"595,000",INR,2024_DEO2_901931_14
Uttar Pradesh Excise Department||Joint Excise Commissioner Agra||Deputy Excise Commissioner Agra||District Excise Officer Firozabad,Country Liquor Totalpur (Shop ID - 22745),2055/2024-25   Dt. 17.02.2024,2024_DEO2_901931_1,01-Apr-2024,"INR 23,593",365,Ravi Shanker,18-Mar-2024 12:38 PM,AOCTENDER.pdf (493.00 KB),AOC,ROHIT KUMAR,"23,593",INR,2024_DEO2_901931_1
UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad,137-ETC-I(A)/ 2023-2024,137-ETC-I(A)/ 2023-2024,2024_UPTCL_881456_1,06-Mar-2024,"INR 99,540",365,Sanjay Kumar Gupta,06-Mar-2024 01:26 PM,T-137.pdf (3765.00 KB),"Fabrication of substation structure parts (M.S. Channel) by outside agency at the premises of Electy. Fabrication, Unit, Naini, Prayagraj.",M/S YASHVARDHAN ENGINEERING WORKS,"99,540",INR,2024_UPTCL_881456_1
UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad,138-ETC-I(A)/ 2023-2024,138-ETC-I(A)/ 2023-2024,2024_UPTCL_881467_1,12-Mar-2024,"INR 184,800",90,Sanjay Kumar Gupta,12-Mar-2024 05:34 PM,T-138.pdf (1359.00 KB),"Supply of fire wood in Electy. Fabrication Unit- Naini, Prayagraj.",SHANKER & COMPANY,"184,800",INR,2024_UPTCL_881467_1
UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC  Varanasi,DISMENTLING OF OLD AND DEFECTIVE 60 MVA T/F-II AND INSTALLATION OF NEW 220/33KV 60MVA TRANSFORMER INCLUDING ALL ASSOCIATED WORKS,Very Short Term E. Tender No. 54/2023-24/ETC/VNS,2024_UPTCL_882962_1,30-Mar-2024,"INR 1,535,620",15,DINESH CHANDRA DIXIT,15-Apr-2024 05:11 PM,59.pdf (1032.00 KB),Agreement done with lowest bidder,Perfect Power Transformer Associates,"798,610",INR,2024_UPTCL_881530_1
UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC  Varanasi,DISMENTLING OF OLD AND DEFECTIVE 60 MVA T/F-II AND INSTALLATION OF NEW 220/33KV 60MVA TRANSFORMER INCLUDING ALL ASSOCIATED WORKS,Very Short Term E. Tender No. 54/2023-24/ETC/VNS,2024_UPTCL_882962_1,30-Mar-2024,"INR 1,535,620",15,DINESH CHANDRA DIXIT,15-Apr-2024 05:11 PM,59.pdf (1032.00 KB),Agreement done with lowest bidder,Perfect Power Transformer Associates,"798,610",INR,2024_UPTCL_882962_1
UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC  Varanasi,"DISMANTELING WORK AND ERECTION WORK OF 2 X 5 MVAR CAPACITOR BANK, MODIFICATION WORK OF NEW 132 KV BUS AND EXISTING 132 KV BUS-BAR AND CONSTRUCTION WORK OF NEW 02 NO. 132 KV BAY",E-Tender no. 56/2023-24/ETC/VNS,2024_UPTCL_884433_1,24-Apr-2024,"INR 1,401,943",45,DINESH CHANDRA DIXIT,30-Apr-2024 04:08 PM,01.pdf (794.00 KB),Agreement done with Lowest bidder,M/s S.S. Refregeration,"1,395,906",INR,2024_UPTCL_884427_1
UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC  Varanasi,"DISMANTELING WORK AND ERECTION WORK OF 2 X 5 MVAR CAPACITOR BANK, MODIFICATION WORK OF NEW 132 KV BUS AND EXISTING 132 KV BUS-BAR AND CONSTRUCTION WORK OF NEW 02 NO. 132 KV BAY",E-Tender no. 56/2023-24/ETC/VNS,2024_UPTCL_884433_1,24-Apr-2024,"INR 1,401,943",45,DINESH CHANDRA DIXIT,30-Apr-2024 04:08 PM,01.pdf (794.00 KB),Agreement done with Lowest bidder,M/s S.S. Refregeration,"1,395,906",INR,2024_UPTCL_884433_1
UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad,146-ETC-I(A)/ 2023-2024,146-ETC-I(A)/ 2023-2024,2024_UPTCL_884461_1,04-Apr-2024,"INR 166,500",60,Sanjay Kumar Gupta,04-Apr-2024 12:58 PM,T-146.pdf (1355.00 KB),"Supply of Ammonium Chloride and Zinc Chloride in bags at Electy Fabrication Unit Naini, Prayagraj.",CHIRAG ENTERPRISES,"166,500",INR,2024_UPTCL_884461_1
UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TC)  Lucknow||SE ETC Sultanpur||EE ETD Sultanpur,WORK,E- Tender No- 11- ETDS- 2023-24,2024_UPTCL_907793_1,26-Mar-2024,"INR 133,938",30,MUKESH KUMAR,23-Mar-2024 01:25 PM,AOC.pdf (121.00 KB),"The work for Construction of 01 no. 33 KV MMJ Bay at 132 KV SS, Gauriganj- Amethi is awarded to JANTA CHARAN for quoting L1 rates.",M/s Janta Charan,"133,938",INR,2024_UPTCL_888471_1
UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TC)  Lucknow||SE ETC Sultanpur||EE ETD Sultanpur,WORK,E- Tender No- 11- ETDS- 2023-24,2024_UPTCL_907793_1,26-Mar-2024,"INR 133,938",30,MUKESH KUMAR,23-Mar-2024 01:25 PM,AOC.pdf (121.00 KB),"The work for Construction of 01 no. 33 KV MMJ Bay at 132 KV SS, Gauriganj- Amethi is awarded to JANTA CHARAN for quoting L1 rates.",M/s Janta Charan,"133,938",INR,2024_UPTCL_907793_1
UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TC)  Lucknow||SE ETC Sultanpur||EE ETD Sultanpur,Work,E- Tender No- 01- ETDS- 2024-25,2024_UPTCL_921724_1,25-Apr-2024,"INR 185,500",30,MUKESH KUMAR,25-Apr-2024 01:50 PM,AOC.pdf (123.00 KB),"OVERHAULING, REWINDING OF COOLING FANS AND REPLACEMENT OF GASKET IN MARSHALLING BOXES OF 40 MVA TRANSFORMERS INSTALLED AT 132KV S/S JAGDISHPUR AND 132 KV S/S MUSAFIRKHANA UNDER ETD SULTANPUR",UNIQUE ENTERPRISES,"185,500",INR,2024_UPTCL_911516_1
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich",PROTECTION OF  KHAJHUHA JHUNJHUNIYA ANDHARPURWA BUND  BETWEEN KM 4.000 TO KM 4.800  AT LEFT BANK  OF   RAPTI RIVER  IN DISTRICT  SHRAWASTI.,03/SE-IX/2023-24,2024_UPIDC_900664_2,13-Mar-2024,"INR 13,702,907.1",90,Jai Prakash Yadav,28-Mar-2024 11:20 AM,AOCLOT02.pdf (286.00 KB),AOC,MAMTA SHARMA CONTRACTOR,"13,013,416",INR,2024_UPIDC_900664_13
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich",PROTECTION OF  KHAJHUHA JHUNJHUNIYA ANDHARPURWA BUND  BETWEEN KM 4.000 TO KM 4.800  AT LEFT BANK  OF   RAPTI RIVER  IN DISTRICT  SHRAWASTI.,03/SE-IX/2023-24,2024_UPIDC_900664_2,13-Mar-2024,"INR 13,702,907.1",90,Jai Prakash Yadav,28-Mar-2024 11:20 AM,AOCLOT02.pdf (286.00 KB),AOC,MAMTA SHARMA CONTRACTOR,"13,013,416",INR,2024_UPIDC_900664_1
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich",PROTECTION OF  KHAJHUHA JHUNJHUNIYA ANDHARPURWA BUND  BETWEEN KM 4.000 TO KM 4.800  AT LEFT BANK  OF   RAPTI RIVER  IN DISTRICT  SHRAWASTI.,03/SE-IX/2023-24,2024_UPIDC_900664_2,13-Mar-2024,"INR 13,702,907.1",90,Jai Prakash Yadav,28-Mar-2024 11:20 AM,AOCLOT02.pdf (286.00 KB),AOC,MAMTA SHARMA CONTRACTOR,"13,013,416",INR,2024_UPIDC_900664_2
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich","Anti Erosion work for protection of Cluster of Village-Paragi Beli, Jhundi, Gadariyanpurwa, Ahiranpurwa, Chauksahar and Chamaranpurwa on Right bank of River Saryu  in District. Bahraich.",03/SE-IX/2023-24,2024_UPIDC_900664_8,14-Mar-2024,"INR 39,493,905",90,Jai Prakash Yadav,28-Mar-2024 11:31 AM,AOCLOT08.pdf (359.00 KB),AOC,M/S K.K. TRADERS,"38,412,123.11",INR,2024_UPIDC_900664_6
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich","Anti Erosion work for protection of Cluster of Village-Paragi Beli, Jhundi, Gadariyanpurwa, Ahiranpurwa, Chauksahar and Chamaranpurwa on Right bank of River Saryu  in District. Bahraich.",03/SE-IX/2023-24,2024_UPIDC_900664_8,14-Mar-2024,"INR 39,493,905",90,Jai Prakash Yadav,28-Mar-2024 11:31 AM,AOCLOT08.pdf (359.00 KB),AOC,M/S K.K. TRADERS,"38,412,123.11",INR,2024_UPIDC_900664_8
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||IX Circle Irrigation Works, Bahraich","Anti Erosion work for protection of Cluster of Village-Baundi, Somaipurwa, Bahadurpurwa and Lalaipurwa on left bank of River Saryu  in District. Bahraich.",03/SE-IX/2023-24,2024_UPIDC_900664_9,15-Mar-2024,"INR 32,617,254",90,Jai Prakash Yadav,28-Mar-2024 11:37 AM,AOCLOT09.pdf (360.00 KB),AOC,M/S SENGER CONSTRUCTION,"32,420,411.6",INR,2024_UPIDC_900664_9
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow","Repairing of Roof water proofing work in Resi. No. Sa-16/1, 16/4 and 17/2, 17/4, Sa-12 and repairing of Outer finishing work Steno Block No. 16 and 17 at Canal Colony Cantt Road, Lucknow.(LotNo.02)",08/EE/2023-24,2024_UPIDC_900891_2,12-Mar-2024,"INR 791,474.52",90,satya priya,14-Mar-2024 03:30 PM,agno.53.pdf (372.00 KB),AOC,M/S M.A TRADERS,"791,474.52",INR,2024_UPIDC_900891_1
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow","Repairing of Roof water proofing work in Resi. No. Sa-16/1, 16/4 and 17/2, 17/4, Sa-12 and repairing of Outer finishing work Steno Block No. 16 and 17 at Canal Colony Cantt Road, Lucknow.(LotNo.02)",08/EE/2023-24,2024_UPIDC_900891_2,12-Mar-2024,"INR 791,474.52",90,satya priya,14-Mar-2024 03:30 PM,agno.53.pdf (372.00 KB),AOC,M/S M.A TRADERS,"791,474.52",INR,2024_UPIDC_900891_2
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow","Repairing and Maintenance of Resi. No. Sa-8 at Canal Colony Cantt Road, Lucknow.(LotNo.03)",08/EE/2023-24,2024_UPIDC_900891_3,12-Mar-2024,"INR 482,041.49",90,satya priya,14-Mar-2024 03:34 PM,agno.54.pdf (353.00 KB),AOC,M/S M.A TRADERS,"482,041.49",INR,2024_UPIDC_900891_3
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow","Repairing and Finishing work and P/L Tiles, False Ceiling and misc work in Room No. 140 at E-in-C office Cantt Road, Lucknow.(LotNo.04)",08/EE/2023-24,2024_UPIDC_900891_4,12-Mar-2024,"INR 718,648.22",90,satya priya,14-Mar-2024 03:38 PM,agno.55.pdf (359.00 KB),AOC,vajid ali,"718,648.22",INR,2024_UPIDC_900891_4
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Basti||District Excise Officer Siddharth Nagar,CL CIVILLINE SHOP ID 36035,4000/2024-25/ET/S/V/SDR DT19.02.2024,2024_DEO27_901018_1,21-Mar-2024,"INR 54,567",365,Sanjay Kumar Pandey,21-Mar-2024 05:31 PM,cvilline.pdf (337.00 KB),,RAJENDRA PRASAD JAISWAL,"60,084",INR,2024_DEO27_901018_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Basti||District Excise Officer Siddharth Nagar,FL DUMARIYAGANJ SHOP ID 10329,4000/2024-25/ET/S/V/SDR DT19.02.2024,2024_DEO27_901034_1,21-Mar-2024,"INR 1,250,000",365,Sanjay Kumar Pandey,21-Mar-2024 05:55 PM,fldumariyaganj.pdf (292.00 KB),,SHANTI DEVI,"1,380,016",INR,2024_DEO27_901034_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Gorakhpur||District Excise Officer Gorakhpur,ASURAN CL,251(9)DEO/2024-25/19 FEB 2024,2024_DEO28_901448_1,01-Apr-2024,"INR 111,000",365,mahendra nath singh,12-Mar-2024 12:32 PM,Asuran.pdf (147.00 KB),Contract Value,PRAMOD KUMAR JAISWAL,"111,000",INR,2024_DEO27_901043_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Gorakhpur||District Excise Officer Gorakhpur,ASURAN CL,251(9)DEO/2024-25/19 FEB 2024,2024_DEO28_901448_1,01-Apr-2024,"INR 111,000",365,mahendra nath singh,12-Mar-2024 12:32 PM,Asuran.pdf (147.00 KB),Contract Value,PRAMOD KUMAR JAISWAL,"111,000",INR,2024_DEO28_901448_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Gorakhpur||District Excise Officer Gorakhpur,KAUDIRAM FL,251(9)DEO/2024-25/19 FEB 2024,2024_DEO28_901862_1,01-Apr-2024,"INR 1,865,000",365,mahendra nath singh,12-Mar-2024 01:19 PM,Kaudiram.pdf (102.00 KB),Contract Value,PREM CHAND,"1,965,000",INR,2024_DEO28_901851_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Gorakhpur||District Excise Officer Gorakhpur,KAUDIRAM FL,251(9)DEO/2024-25/19 FEB 2024,2024_DEO28_901862_1,01-Apr-2024,"INR 1,865,000",365,mahendra nath singh,12-Mar-2024 01:19 PM,Kaudiram.pdf (102.00 KB),Contract Value,PREM CHAND,"1,965,000",INR,2024_DEO28_901862_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Gorakhpur||District Excise Officer Gorakhpur,URDUBAZAR (B) CL,251(9)DEO/2024-25/19 FEB 2024,2024_DEO28_902000_1,01-Apr-2024,"INR 71,948",365,mahendra nath singh,12-Mar-2024 12:47 PM,urdubazar.pdf (118.00 KB),Contract Value,SUNAINA JAISWAL,"71,948",INR,2024_DEO28_901916_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Gorakhpur||District Excise Officer Gorakhpur,URDUBAZAR (B) CL,251(9)DEO/2024-25/19 FEB 2024,2024_DEO28_902000_1,01-Apr-2024,"INR 71,948",365,mahendra nath singh,12-Mar-2024 12:47 PM,urdubazar.pdf (118.00 KB),Contract Value,SUNAINA JAISWAL,"71,948",INR,2024_DEO28_902000_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Gorakhpur||District Excise Officer Gorakhpur,Sahabganj CL,251(9)DEO/2024-25/19 FEB 2024,2024_DEO28_902017_1,01-Apr-2024,"INR 87,756",365,mahendra nath singh,12-Mar-2024 01:03 PM,sahabganj.pdf (115.00 KB),Contract Value,SATYA BHAMA SHAHI,"95,040",INR,2024_DEO28_902017_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Gorakhpur||District Excise Officer Gorakhpur,URUA NO-2 CL,251(9)DEO/2024-25/19 FEB 2024,2024_DEO28_902052_1,01-Apr-2024,"INR 129,840",365,mahendra nath singh,12-Mar-2024 12:58 PM,Uruabazar.pdf (99.00 KB),Contract Value,SUNIL JAISWAL,"135,120",INR,2024_DEO28_902052_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Basti||District Excise Officer Basti,CL KATRA,822/DATE-20/02/2024,2024_DEO25_900981_1,27-Feb-2024,"INR 163,200",365,SUNIL KUMAR,07-Mar-2024 01:09 PM,KATRA.pdf (367.00 KB),,Shakuntla Devi,"163,500",INR,2024_DEO25_900972_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Basti||District Excise Officer Basti,CL KATRA,822/DATE-20/02/2024,2024_DEO25_900981_1,27-Feb-2024,"INR 163,200",365,SUNIL KUMAR,07-Mar-2024 01:09 PM,KATRA.pdf (367.00 KB),,Shakuntla Devi,"163,500",INR,2024_DEO25_900981_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Basti||District Excise Officer Basti,CL PATKHAULI,822/DATE-20/02/2024,2024_DEO25_900997_1,27-Feb-2024,"INR 42,423",365,SUNIL KUMAR,13-Mar-2024 02:12 PM,PATKHAULI.pdf (372.00 KB),,Shivesh Shukla,"46,665",INR,2024_DEO25_900997_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Basti||District Excise Officer Basti,CL KUSAURA,822/DATE-20/02/2024,2024_DEO25_901017_1,27-Feb-2024,"INR 67,930",365,SUNIL KUMAR,13-Mar-2024 02:25 PM,KUSAURA.pdf (369.00 KB),,Rajesh Pratap Singh,"79,779",INR,2024_DEO25_901017_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Basti||District Excise Officer Basti,CL JAHLIPUR,822/DATE-20/02/2024,2024_DEO25_901049_1,27-Feb-2024,"INR 24,576",365,SUNIL KUMAR,13-Mar-2024 02:21 PM,jahlipurdeshi.pdf (260.00 KB),,Ramesh Singh,"29,100",INR,2024_DEO25_901049_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Basti||District Excise Officer Basti,CL FARENIA CHAURAHA,822/DATE-20/02/2024,2024_DEO25_901055_1,27-Feb-2024,"INR 12,404",365,SUNIL KUMAR,13-Mar-2024 02:23 PM,FARENIA.pdf (387.00 KB),,M/S SHAILENDRA PANDEY,"15,500",INR,2024_DEO25_901055_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Basti||District Excise Officer Basti,MODEL SHOP CIVIL LINE,822/DATE-20/02/2024,2024_DEO25_901061_1,27-Feb-2024,"INR 7,564,000",365,SUNIL KUMAR,13-Mar-2024 02:28 PM,mscivillineboq.pdf (423.00 KB),,Arti Singh,"7,600,000",INR,2024_DEO25_901061_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Basti||District Excise Officer Siddharth Nagar,CL SEMRA  SHOP ID 8180,4000/2024-25/ET/S/V/SDR DT19.02.2024,2024_DEO27_900965_1,21-Mar-2024,"INR 38,592",365,Sanjay Kumar Pandey,21-Mar-2024 05:51 PM,semra.pdf (294.00 KB),,SANTOSH KUMAR JAISWAL,"42,471",INR,2024_DEO27_900965_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Basti||District Excise Officer Siddharth Nagar,CL KADSARA SHOP ID 8189,4000/2024-25/ET/S/V/SDR DT19.02.2024,2024_DEO27_900975_1,01-Apr-2024,"INR 50,391",365,Sanjay Kumar Pandey,28-Apr-2024 01:45 PM,CLKADSARA.pdf (35.00 KB),,BAIJNATH JAISAWAL,"55,555",INR,2024_DEO27_900975_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Basti||District Excise Officer Siddharth Nagar,CL BARGADWA NO1 SHOP ID 8509,4000/2024-25/ET/S/V/SDR DT19.02.2024,2024_DEO27_900990_1,21-Mar-2024,"INR 12,567",365,Sanjay Kumar Pandey,21-Mar-2024 05:27 PM,bargadwa.pdf (298.00 KB),,ASHOK KUMAR JAISWAL,"14,140",INR,2024_DEO27_900990_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Azamgarh||District Excise Officer Mau,27543_CL_DhohrighatKhatikTola,27543_CL_DhohrighatKhatikTola,2024_DEO23_902140_1,14-Mar-2024,"INR 1,973,000",3,Mohammad Aslam,14-Mar-2024 03:01 PM,CLDoharighat.pdf (295.00 KB),,Mamta Varma,"1,973,000",INR,2024_DEO23_902099_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Azamgarh||District Excise Officer Mau,27543_CL_DhohrighatKhatikTola,27543_CL_DhohrighatKhatikTola,2024_DEO23_902140_1,14-Mar-2024,"INR 1,973,000",3,Mohammad Aslam,14-Mar-2024 03:01 PM,CLDoharighat.pdf (295.00 KB),,Mamta Varma,"1,973,000",INR,2024_DEO23_902117_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Azamgarh||District Excise Officer Mau,27543_CL_DhohrighatKhatikTola,27543_CL_DhohrighatKhatikTola,2024_DEO23_902140_1,14-Mar-2024,"INR 1,973,000",3,Mohammad Aslam,14-Mar-2024 03:01 PM,CLDoharighat.pdf (295.00 KB),,Mamta Varma,"1,973,000",INR,2024_DEO23_902140_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Azamgarh||District Excise Officer Mau,26402_FL_CHAKRA_MAU,26402_FL_CHAKRA_MAU,2024_DEO23_902153_1,19-Mar-2024,"INR 815,000",3,Mohammad Aslam,19-Mar-2024 04:46 PM,FLChakra.pdf (300.00 KB),,SUJIT KUMAR SINGH,"811,111",INR,2024_DEO23_902153_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Azamgarh||District Excise Officer Mau,26760_FL_AMILA_MAU,26760_FL_AMILA_MAU,2024_DEO23_902165_1,27-Mar-2024,"INR 925,000",3,Mohammad Aslam,27-Mar-2024 04:29 PM,FLAmila.pdf (292.00 KB),,AMRISH KUMAR,"921,000",INR,2024_DEO23_902165_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Azamgarh||District Excise Officer Mau,36298_FL_HARIKESHPURA_BANDHA,36298_FL_HARIKESHPURA_BANDHA,2024_DEO23_902182_1,27-Mar-2024,"INR 825,000",3,Mohammad Aslam,27-Mar-2024 04:33 PM,FLHarikeshpura.pdf (273.00 KB),,AMRISH KUMAR,"825,000",INR,2024_DEO23_902182_1
Uttar Pradesh Excise Department||Joint Excise Commissioner Gorakhpur||Deputy Excise Commissioner Azamgarh||District Excise Officer Balia,COUNTRY LIQOUR SHOP,240 (26) Date 20.02.2024,2024_DEO24_901833_1,20-Mar-2024,"INR 3,147,000",365,vishnu prashad dubey,06-Apr-2024 07:29 PM,akhanpura.pdf (137.00 KB),basic Licence fee sumitted,MITHILESH SINGH,"3,147,000",INR,2024_DEO24_901833_1
