ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-f5kvwu-2024_PWD_35115_13,tender,tender,1,2024-11-28,2024_PWD_35115_13,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_114 1. Construction of Road from KL Road to Border Road via Hailarpar PHE, 2. Construction of Uzandi Village Road, 3.Construction of road from Gordarashi PMGSY Road to Nayagram Kalbhairab Bari Road, 4.Construction of road from Imamganj L",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,72,45,000",01-Jan-2024 05:55 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"43,941,500",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_132,tender,tender,1,2024-11-28,2024_PWD_35115_132,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_22, Construction of road from Abadipara to Bhawraguri from Ch. 0.00m to Ch. 1370.00m, 2.Construction of road from No 2 Lakhijhora to No 3 Lakhijhora via No. 1 Barpathar from Ch. 0.00 m to Ch. 1895.00 m, 3.Construction of road from....",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,32,81,000",04-Jan-2024 03:30 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"40,143,900",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_133,tender,tender,1,2024-11-28,2024_PWD_35115_133,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_23, Construction of road from No.3 Doilong to No 2 Doilong via Loknath Mandir from Ch 0.00 m to Ch. 2500.00 m, 2.Construction of road from Puradia to Dangsiapara 1 from Ch. 0.00 m to Ch. 1120.00 m, 3.Construction of road from Sikajhora",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,59,05,000",04-Jan-2024 03:30 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"47,330,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_135,tender,tender,1,2024-11-28,2024_PWD_35115_135,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_82, Construction of Road from Pailapool Jaypur NEC Road near Block Head Quarter to Borthol T.E.Factory via Lediacherra T.E., 2.Construction of Road from Jaypur Harinsgar NEC road to Subashnagar Doloicherra Santipur under Mukhya Mantrir",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,36,08,000",04-Jan-2024 03:30 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"25,133,680",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_136,tender,tender,1,2024-11-28,2024_PWD_35115_136,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_83, Construction of Road from NH 53 to Narayanpur Basti via Nagabasti and Debipur Basti from Ch. 1000.00 m to Ch. 2400.00 m, 2.Improvement of road from Hmarkulin Gobinda Nagar Road near Kalibari to Chaisel Punjee under Mukhya Mantrir..",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,09,37,000",04-Jan-2024 03:30 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"21,955,845",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_139,tender,tender,1,2024-11-28,2024_PWD_35115_139,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_118, Construction of Panipota 5 no line to phulbari TE, 2.Construction of road from No 1 Naharani Grant to Coligaon road, 3.Construction of road from Naharani Grant GP office to Vetenary Hospital connecting road under Mukhya Mantrir Paki",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,44,10,000",04-Jan-2024 03:30 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"22,682,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_14,tender,tender,1,2024-11-28,2024_PWD_35115_14,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_115 1.Construction of Road from Umapoti Road to Digrakhal, 2.Construction of road from Meda Bridge to Meda Village via 631 No. Meda LP School, 3.Construction of road from LC Road to Ranirgram PWD Road at Tura Nagar Jama Masjid to Ranirgr",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,19,63,000",01-Jan-2024 05:55 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"38,795,700",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_140,tender,tender,1,2024-11-28,2024_PWD_35115_140,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_119, Construction of road from Cholabasti to Sonabil Football field, 2.Construction of road from Sonabil TE Hospital Road via 3 no and 8 no line, 3.Construction of road Airforce road to cholagaon PWD road connecting Road under Mukhya",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,62,30,000",04-Jan-2024 03:30 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"26,999,502",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_141,tender,tender,1,2024-11-28,2024_PWD_35115_141,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_127, Construction of Road from (1) Jhakuapara LP School to Medhipara (from Ch. 0.00m to 900.00m).......",Works,Open Tender,Item Rate,Civil Works,,No,No,"3,98,10,000",04-Jan-2024 03:30 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"38,068,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_142,tender,tender,1,2024-11-28,2024_PWD_35115_142,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_128, Construction of Road from (1) Singimari L.P. School to Janarpar Road (From Ch. 0.00 Km to 0.960 Km and 0.00 Km to 0.100 Km......",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,05,58,000",04-Jan-2024 03:30 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"38,782,200",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_144,tender,tender,1,2024-11-28,2024_PWD_35115_144,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_130, Construction of Road from (1) Kaharpur LP School to Neogpara ME School (from Ch. 2.300 km to 3.300 Km) .....",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,21,84,000",04-Jan-2024 03:30 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"11,651,600",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_145,tender,tender,1,2024-11-28,2024_PWD_35115_145,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_131, Construction of Road from Kenduguri Medical Sub-Centre Road (From Ch. 0.00km to 1.685 km)....",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,02,66,000",04-Jan-2024 03:30 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"9,816,400",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_146,tender,tender,1,2024-11-28,2024_PWD_35115_146,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_40, Construction of road from N.H 38 Mazdoor school road to Jatiya Vidyalaya road (Borhapjan), 2.Construction of road from Tingrai Panchyat road via Adarsha gaon (Tingrai), 3.Construction of road from Shantipur Nepali Gaon road...",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,36,55,000",06-Jan-2024 11:30 AM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"46,654,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_147,tender,tender,1,2024-11-28,2024_PWD_35115_147,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_41 1. Construction of road from Nazirating Narayan Sharma house to Pushpolal Sharma house (Panikhowa), 2.Construction of road from Digboi college hostel road (Digboi), 3.Construction of road from Golai Barofutia road (Golai) , 4.Const",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,09,35,000",06-Jan-2024 11:30 AM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"43,210,600",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_148,tender,tender,1,2024-11-28,2024_PWD_35115_148,CE/DEV/TB/707/2023-24/01,MMPPNA_23_24_42 Construction of road from Powai Bangaon under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"96,42,000",06-Jan-2024 11:30 AM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"9,642,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_15,tender,tender,1,2024-11-28,2024_PWD_35115_15,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_116 1. Construction of MMMC Road via Sripally Road Kholacherra, 2.Construction of Sunamia Road under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"81,22,000",01-Jan-2024 05:55 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"7,529,800",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_150,tender,tender,1,2024-11-28,2024_PWD_35115_150,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_123 1. Construction of SDBC road from No 1 Salbari to Berenchiguri village road , 2.Construction of ICBP road from No 2 Tukrajhar to No 2 Burijhar village road ( ch 0.00 m to 1480 m). under Mukhya Mantrir Pakipath Nirman Achani for the",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,41,42,000",06-Jan-2024 11:30 AM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"45,950,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_152,tender,tender,1,2024-11-28,2024_PWD_35115_152,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_125 1. Construction of SDBC road from Kashikotra to Athiabari village via Dakhin Bamungaon, 2.Construction of ICBP road at Subbaijhar village road under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,25,75,000",06-Jan-2024 11:30 AM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"44,296,885",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_153,tender,tender,1,2024-11-28,2024_PWD_35115_153,CE/DEV/TB/707/2023-24/01,MMPPNA_23_24_126 Construction of ICBP road at Ghoramara village road ( ch 0.00 m to 1700 m). under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,36,01,000",06-Jan-2024 11:30 AM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"14,046,945",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_154,tender,tender,1,2024-11-28,2024_PWD_35115_154,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_151 1. Construction of Na Ali to Borbarua Road (L0.710 km, from Ch. 0.00m to 710.00m), 2. Construction of Kundergaon to Auria Gaon Road (L 0.500 km, from Ch. 0.00m to 500.00m), 3. Construction of Nam Nonoi LP School to Korongakhat...",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,98,37,000",06-Jan-2024 11:30 AM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"18,410,300",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_155,tender,tender,1,2024-11-28,2024_PWD_35115_155,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_152 1. Construction of Gohainjan -Bokolajan Road From Ch 0.00m to Ch 500.00 m, 2. Construction of Chapori Chuk to Chungi Road From Ch 0.00m to Ch 500.00 m, 3. Construction of Mohanating Eratoli Bosabill Dhubuni",Works,Open Tender,Item Rate,Civil Works,,No,No,"3,52,10,000",06-Jan-2024 11:30 AM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"32,728,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_156,tender,tender,1,2024-11-28,2024_PWD_35115_156,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_153 1. Construction of Khatowal Handique Gaon Road (L 0.500 km, from Ch. 0.00m to 500.00m), 2. Construction of Tengajan Panjan Habigaon Road From Ch 0.00m to Ch 500.00 m, 3.Construction of Bezo",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,79,86,000",06-Jan-2024 11:30 AM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"16,700,400",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_158,tender,tender,1,2024-11-28,2024_PWD_35115_158,CE/DEV/TB/707/2023-24/01,MMPPNA_23_24_155 Construction of Notun Phulbari Road Gaon Road From Ch 0.00m to Ch 830.00 m under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"53,17,000",06-Jan-2024 11:30 AM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"4,925,300",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_2,tender,tender,1,2024-11-28,2024_PWD_35115_2,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_05 1.Construction of Adamkhaki Road to Netaji Polly via Chirurpar, 2. Construction of Mission Road (Padrighat Road), 3.Construction of Bagua PWD Road to Bijaynagar Road, 4.Construction of BB Road to Hasanpur Rangapara road via Mahakal",Works,Open Tender,Item Rate,Civil Works,,No,No,"3,85,08,000",01-Jan-2024 04:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"35,616,200",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_20,tender,tender,1,2024-11-28,2024_PWD_35115_20,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_136 1. Construction of Ouguri Shyam Gaon (From Ch 0.00m to Ch 0.928m, Total 0.928 Km), 2.Construction of TeokHabi Gaon Road ( From Ch 0.00m to Ch 1785.00m, L 1.785Km) under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,84,86,000",01-Jan-2024 05:55 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"19,715,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_21,tender,tender,1,2024-11-28,2024_PWD_35115_21,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_01 1. Construction of Road Starting from Algapur Mohanpur PWD Road at Mohanpur Pt VI to Mohanpur Pt III (Ch. 0.00m to Ch. 1500.00m), 2.Construction of Road Dhalidhar Grant II to Fakar Uddin Ali Ahmed Road at Jankibazar, 3.Construction of",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,71,92,000",02-Jan-2024 03:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"25,323,800",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_25,tender,tender,1,2024-11-28,2024_PWD_35115_25,CE/DEV/TB/707/2023-24/01,MMPPNA_23_24_11 Construction of road from Morapagladiya river to Agchiya Gwjwphuri under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,86,75,000",02-Jan-2024 03:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"17,308,500",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_27,tender,tender,1,2024-11-28,2024_PWD_35115_27,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_13 1. Construction of road from Ghanakanta Boro house to Sunaram Basumatary house at Borgaon Chapari (from Ch. 0.00m to Ch. 1900.00m), 2.Construction of road from Ghosh Basti of Basbera to Shiva Mandir (Ch. From 0.00m to 1180.00m) ,3.Co",Works,Open Tender,Item Rate,Civil Works,,No,No,"3,47,96,000",02-Jan-2024 03:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"32,426,400",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_28,tender,tender,1,2024-11-28,2024_PWD_35115_28,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_14 Construction of road from (i) NH-15 to Borati village Link road (Ch.0.00m to 700.00m), (ii) NH-15 to Gabharu Kochgaon upto embankment (0.00m to 300.00m) and (iii) Interior Road of Thelamara Circle Office (0.00m to 55.00m) under Mukh",Works,Open Tender,Item Rate,Civil Works,,No,No,"85,28,000",02-Jan-2024 03:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"7,953,200",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_29,tender,tender,1,2024-11-28,2024_PWD_35115_29,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_15 1. Construction of Barson village Road (from Ranjit Mech shop to Bahbari GP link Road) (Ch.0.00m to 950.00m), 2.Construction of Manijarani village road from (Ch.0.00m to 1450.00m), 3.Construction of NH-15 to Jhawani road (Ch.0.00m to",Works,Open Tender,Item Rate,Civil Works,,No,No,"3,71,96,000",02-Jan-2024 03:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"34,917,400",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_3,tender,tender,1,2024-11-28,2024_PWD_35115_3,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_06 1. Construction of Barindra Bazar Bridge to Chaudhury Bazar Bridge along River Kachua, 2.Construction of Road from Mughleshkhani L.P. School to Banamali Bhogichogi Road via Bidairtila Masjid, 3.Construction of Chuatikar PWD Road to",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,11,74,000",01-Jan-2024 04:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"19,609,600",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_30,tender,tender,1,2024-11-28,2024_PWD_35115_30,CE/DEV/TB/707/2023-24/01,MMPPNA_23_24_16 Construction of Hirajuli to Sibopur Road (Ch.1410.00m to 2930.00m) including Cross drainage works under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,62,37,000",02-Jan-2024 03:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"15,014,300",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_31,tender,tender,1,2024-11-28,2024_PWD_35115_31,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_25 1.Construction of Dhulli to Madanpur Road via Kuhiarbari and Tinisukia Construction of Samukjuli Village Road, 2.Construction of Rangamuri To Kathaldanga Road under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,24,59,000",02-Jan-2024 03:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"39,548,100",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_32,tender,tender,1,2024-11-28,2024_PWD_35115_32,CE/DEV/TB/707/2023-24/01,MMPPNA_23_24_26 Construction of Phukansang to Nijorapar Road under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"3,60,84,000",02-Jan-2024 03:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"33,662,600",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_33,tender,tender,1,2024-11-28,2024_PWD_35115_33,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_27 1.Construction of Borpam Patarbasti to Bhelouguri Road, 2.Construction of Road From Kharasimalu Road to Guramari Road under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,83,93,000",02-Jan-2024 03:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"17,095,700",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_34,tender,tender,1,2024-11-28,2024_PWD_35115_34,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_28 1.Construction of Road from NH-127-A (Badulipara) to Dhemdhema, 2.Construction of Road from NH-127-A (Neula Basumatary House) to Harangpara Sluice Gate via East Kamardwisa, 3.Construction of Road from Saru Sakadal (Manuranjan House",Works,Open Tender,Item Rate,Civil Works,,No,No,"4,52,37,000",02-Jan-2024 03:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"48,579,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_35,tender,tender,1,2024-11-28,2024_PWD_35115_35,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_29 1.Construction of Road from NH-127-A (Bhupen Das House) to Pota River via Gojen Boro house at Simla, 2.Construction of Road from Buragohai Namghar to Karuna Rabha House at Jolagaon under Mukhya Mantrir Pakipath Nirman Achani for the",Works,Open Tender,Item Rate,Civil Works,,No,No,"2,07,97,000",02-Jan-2024 03:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"19,332,300",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_37,tender,tender,1,2024-11-28,2024_PWD_35115_37,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_31 1.Construction of road from Nikashi to Daragaon Picnic Spot, 2.Construction of road from 2 No. Kataligaon (Thakurchupa) to Santipur L.P School (From Ch. 0.00 m to Ch. 1100.00m) under Mukhya Mantrir Pakipath Nirman Achani for the year",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,76,86,000",02-Jan-2024 04:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"16,471,400",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_38,tender,tender,1,2024-11-28,2024_PWD_35115_38,CE/DEV/TB/707/2023-24/01,MMPPNA_23_24_32 Construction of road from Sonsali to Barimakha Thalirbari via Panbari (From Ch. 0.00 m to Ch. 2050.00m) under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,67,34,000",02-Jan-2024 04:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"17,275,000",,Public Works Roads Department,2023-2024
ocds-f5kvwu-2024_PWD_35115_4,tender,tender,1,2024-11-28,2024_PWD_35115_4,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_07 1. Construction of Chinidighirpar to Chinipatan Bridge, 2.Construction of BB Road to Batartal road under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,05,72,000",01-Jan-2024 04:00 PM,180,No,Online,,,1,12-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"9,835,800",,Public Works Roads Department,2023-2024
