ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-kjhdrl-2023_PWD_67651_1,tender,tender,1,2024-11-08,2023_PWD_67651_1,Job 2 Construction of New link road from Lalsingi,"Job 2 Construction of New link road from Lalsingi Baba Beli Ram to Jhalera Near brick kiln from km. 0-0 to 4-170 Sub Head Formation Cutting 5-7 mtr. wide including Retaining wall , Breast wall and toe wall, Cross drainage work and Cement Concrete",Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"3,15,35,132",30-Jan-2023 10:00 AM,75,No,Online,,,1,10-Feb-2023 11:00 AM,assessment,Price Bid Opening Date,,"22,074,592",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67689_1,tender,tender,1,2024-11-08,2023_PWD_67689_1,10926-29 dt. 17.01.2023,C/o Link road from Kakrot to Badehar via Bhour Km 0/0 to 1/200,Works,Open Tender,Percentage,Civil Works,,No,No,"28,58,049",28-Jan-2023 05:00 PM,60,No,Online,,,1,06-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,715,145",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67723_6,tender,tender,1,2024-11-08,2023_PWD_67723_6,PW-NBT/CB/Tender/2022/14432-38 dated 27.01.2023,Annual Maintenance Plan for year 2023-2024 (Village Roads) C/o link road Thatch Sikroha Neri Jukhala road Km. 0/0 to 2/0 and 3/0 to 6/0 (SH- Providing and lying 30mm thick bituminous concrete) (VR-0092),Works,Open Tender,Percentage,Civil Works,,No,No,"72,47,957",01-Feb-2023 10:00 AM,75,No,Online,,,1,08-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"5,870,845",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67723_9,tender,tender,1,2024-11-08,2023_PWD_67723_9,PW-NBT/CB/Tender/2022/14432-38 dated 27.01.2023,Annual Maintenance Plan for year 2023-2024 (Major District Roads) on Swarghat Naina Devi Ji Bhakra road Km. 18/0 to 20/0 (SH- Providing and lying 30mm thick bituminous concrete) (MDR-0031),Works,Open Tender,Percentage,Civil Works,,No,No,"61,58,580",01-Feb-2023 10:00 AM,75,No,Online,,,1,08-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"5,222,476",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_1,tender,tender,1,2024-11-08,2023_PWD_67730_1,dshala14506-45,Periodic Maintenance of Dharamshala - Dadh - Chadiar -Sandol road under AMP 2023-24 MDR Road in Distt. Kangra H.P.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"31,32,150",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"3,231,400",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_10,tender,tender,1,2024-11-08,2023_PWD_67730_10,dshala14506-45,Periodic Maintenance of Old Charri road under AMP 2023-24 Rural Road in Distt. Kangra H.P.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"5,01,390",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"518,340",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_11,tender,tender,1,2024-11-08,2023_PWD_67730_11,dshala14506-45,Periodic Maintenance of War Memorial to Cricket Stadium Dharamshala road under AMP 2023-24 Rural Road in Distt. Kangra H.P.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"27,88,438",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,885,699",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_12,tender,tender,1,2024-11-08,2023_PWD_67730_12,dshala14506-45,Periodic Maintenance of Link No. I to officers residential colony in Chirgari road under AMP 2023-24 Rural Road in Distt. Kangra H.P.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"12,56,982",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,300,367",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_13,tender,tender,1,2024-11-08,2023_PWD_67730_13,dshala14506-45,Periodic Maintenance of Link No.II to officers residential colony in Chirgari road under AMP 2023-24 Rural Road in Distt. Kangra H.P.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"6,28,492",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"650,185",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_14,tender,tender,1,2024-11-08,2023_PWD_67730_14,dshala14506-45,Periodic Maintenance of Chetru Maned Passu Dari road under AMP 2023-24 Rural Road in Distt. Kangra H.P.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"25,96,388",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,686,950",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_15,tender,tender,1,2024-11-08,2023_PWD_67730_15,dshala14506-45,Periodic Maintenance of Salig to Bagiara road under AMP 2023-24 Rural Road in Distt. Kangra H.P.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"41,04,765",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"4,247,940",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_16,tender,tender,1,2024-11-08,2023_PWD_67730_16,dshala14506-45,Periodic Maintenance of Ankhan Khola Sudhed road under AMP 2023-24 Rural Road in Distt. Kangra H.P.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"25,55,175",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,643,370",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_2,tender,tender,1,2024-11-08,2023_PWD_67730_2,dshala14506-45,Periodic Maintenance /upgradation of road from Sidhpur to Uparli Barol road under AMP 2023-24 PMGSY Road in Distt. Kangra H.P.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"41,04,765",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"4,247,900",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_3,tender,tender,1,2024-11-08,2023_PWD_67730_3,dshala14506-45,Periodic Maintenance of Yol Dadh Chhatair road under AMP 2023-24 PMGSY Road in Distt. Kangra H.P.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"8,96,784",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"928,064",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_4,tender,tender,1,2024-11-08,2023_PWD_67730_4,dshala14506-45,Periodic Maintenance of Andrar to Salig road under AMP 2023-24 PMGSY Road in Distt. Kangra H.P.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"7,00,613",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"724,795",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_5,tender,tender,1,2024-11-08,2023_PWD_67730_5,dshala14506-45,Periodic Maintenance of Sokni Da Kot to Kharota road under AMP 2023-24 PMGSY Road in Distt. Kangra H.P.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"13,35,285",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,381,374",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_6,tender,tender,1,2024-11-08,2023_PWD_67730_6,dshala14506-45,Periodic Maintenance of Dar to Dehru road under AMP 2023-24 PMGSY Road in Distt. Kangra H.P.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"25,55,175",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,644,300",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_7,tender,tender,1,2024-11-08,2023_PWD_67730_7,dshala14506-45,Periodic Maintenance of Samber Lahar to Thathri road under AMP 2023-24 Rural Road in Distt. Kangra H.P.,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"5,93,460",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"613,944",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_8,tender,tender,1,2024-11-08,2023_PWD_67730_8,dshala14506-45,Periodic Maintenance of K.B. Dharamshala to Khaniyara road under AMP 2023-24 Rural Road in Distt. Kangra H.P,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"21,11,286",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,184,928",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67730_9,tender,tender,1,2024-11-08,2023_PWD_67730_9,dshala14506-45,Periodic Maintenance of Naddi Nallah to Village Totarani road under AMP 2023-24 Rural Road in Distt. Kangra H.P,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"12,91,602",31-Jan-2023 09:00 AM,75,No,Online,,,1,07-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,340,884",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67739_1,tender,tender,1,2024-11-08,2023_PWD_67739_1,PWD-BD-TA-2022-23-18758-18807,Construction of Govt I.T.I. Building at Baijnath (Block -B Workshop).,Works,Open Tender,Percentage,Civil Works - Buildings,,No,No,"3,95,96,435",30-Jan-2023 02:00 PM,90,No,Offline,,,1,10-Feb-2023 12:10 PM,assessment,Price Bid Opening Date,,"41,536,659",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67762_1,tender,tender,1,2024-11-08,2023_PWD_67762_1,NIT No.18221-80 DT.24-01-2023-Bhawarna,Construction of 6 Nos Type-III Quarters for HPPWD Staff at Bhawarna Distt. Kangra (HP),Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"3,58,937",31-Jan-2023 10:00 AM,75,No,Online,,,1,09-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"504,032",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67802_1,tender,tender,1,2024-11-08,2023_PWD_67802_1,PW-SEJNR-Tender-23-15671-15770 dt.30-01-23,MT of Chauntra Chakli Marehar Dohag road Km. 0/0 to 3/255 under RIDF-XXVIII,Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"3,60,02,982",03-Feb-2023 10:00 AM,75,No,Online,,,1,13-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"28,805,986",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67867_1,tender,tender,1,2024-11-08,2023_PWD_67867_1,Job 3 Construction of and M.T of link road Lawana,"Job 3 Construction of and M.T of link road Lawana Basti Ispur, Ispur to Dera Baba Bharthri Damanian G.P. Ispur from km. 0-0 to km. 5-880 Sub Head Formation Cutting 5/7 mtr. Wide including Retaining wall, Breast wall and Toe wall, Cross drainage wo",Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"6,39,47,443",02-Feb-2023 10:00 AM,75,No,Online,,,1,15-Feb-2023 11:00 AM,assessment,Price Bid Opening Date,,"45,789,393",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67872_1,tender,tender,1,2024-11-08,2023_PWD_67872_1,Construction of Rajsav Sadan building at Kotla Nal,Construction of Rajsav Sadan building at Kotla Nallah,Works,Open Tender,Item Rate,Civil Works,,No,No,,02-Feb-2023 10:00 AM,90,No,Online,,,1,09-Feb-2023 10:30 AM,assessment,Price Bid Opening Date,,"1,574,630",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67898_3,tender,tender,1,2024-11-08,2023_PWD_67898_3,PW-NBT/CB/Tender/2022/14505-10 dated 28.01.2023,Construction of Additional Accommodation to HP.PWD Rest House at Namhol (SH- Providing and Laying C.C and 60 mm Thick cobble stone flooring in courtyard),Works,Open Tender,Item Rate,Civil Works,,No,No,"20,22,894",04-Feb-2023 10:00 AM,75,No,Online,,,1,13-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,416,025",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67905_1,tender,tender,1,2024-11-08,2023_PWD_67905_1,PW/Bhoranj/TA/2023-11018-21 dt.19.01.2023,Construction of Link road Village Joh to Village Chamboh via Ward No04 - Village Chamboh alongwith 02 Nos Slab Culvert Km 0/0 to 2/945 Under NABARD RIDF-XXVIII,Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"3,43,88,321",02-Feb-2023 03:00 PM,90,No,Online,,,1,13-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"30,605,603",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67943_1,tender,tender,1,2024-11-08,2023_PWD_67943_1,SE Plp NIT No. 13935-45 dt 30.01.2023,"Up-Grad of Kulani Chandpur Bharmat Colony Kamakhya Mandir NH Holta Simblu Patti Km 0/00 to 9/300 (SH- Imp. of road, P/Places, R/Walls, B/walls, C.D Work, GSB, WBM-II, WBM-III, Tarring, CC Pavement, drain, parapets and road furniture i/c 5 years r.m.)",Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"6,86,65,694",06-Feb-2023 10:00 AM,75,No,Online,,,1,17-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"54,621,657",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67967_10,tender,tender,1,2024-11-08,2023_PWD_67967_10,Sangrah 11646-71 dated 31.01.2023-2,C/O and M/T on Link Road Village Kalath to Dhal Paliyara (Dada Khilor Via Begrath) G.P Rajana Km. 0/00 to 5/00 (SH - 5/7 mtr wide formation cutting from Km. 2/360 to 3/760) Under SCSP,Works,Open Tender,Item Wise,Civil Works,,No,No,"23,18,904",04-Feb-2023 05:00 PM,75,No,Online,,,1,15-Feb-2023 10:30 AM,assessment,Price Bid Opening Date,,"1,623,336",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67967_14,tender,tender,1,2024-11-08,2023_PWD_67967_14,Sangrah 11646-71 dated 31.01.2023-2,"C/o Kuffer Dadar to Koli ka Bag Road km. 0/00 to 7/365 (SH - C/O balance work of 900 mm dia hume pipe Culvert at RD. 4/420, 5/015, 6/840, 6/960, 7/015 and 7/285 , C/O R/wall in PCC at RD. 0/975 to 0/995, 1/290 to 1/310 and 6/920 to 6/935 and C/O",Works,Open Tender,Item Wise,Civil Works,,No,No,"33,37,722",04-Feb-2023 05:00 PM,75,No,Online,,,1,15-Feb-2023 10:30 AM,assessment,Price Bid Opening Date,,"2,877,695",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67967_15,tender,tender,1,2024-11-08,2023_PWD_67967_15,Sangrah 11646-71 dated 31.01.2023-2,"R/R damges on Nahan Dadahu Haripurdhar Road km. 79/00 to 87/00 (SH - Improvement of Curve at RD. 86/175 to 86/255, C/O R/wall in PCC and R/R at RD. 86/130 to 86/150 )",Works,Open Tender,Item Wise,Civil Works,,No,No,"22,72,698",04-Feb-2023 05:00 PM,75,No,Online,,,1,15-Feb-2023 10:30 AM,assessment,Price Bid Opening Date,,"1,985,559",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67967_2,tender,tender,1,2024-11-08,2023_PWD_67967_2,Sangrah 11646-71 dated 31.01.2023-2,C/O Link Road Village Mandbag to Chushoti Km. 0/00 to 3/500(SH - Jeepable to motorable road from RD. 0/435 to 1/675 and C/O 900mm dia HPC at Rd. 0/705) under SCSP,Works,Open Tender,Item Wise,Civil Works,,No,No,"28,57,061",04-Feb-2023 05:00 PM,75,No,Online,,,1,15-Feb-2023 10:30 AM,assessment,Price Bid Opening Date,,"1,999,942.7",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67967_22,tender,tender,1,2024-11-08,2023_PWD_67967_22,Sangrah 11646-71 dated 31.01.2023-2,Various roads under SCDP Sangrah Division HPPWD Sangrah. (SH - Supply and Stacking road Sign Boards)under SCDP,Works,Open Tender,Item Wise,Civil Works,,No,No,"2,11,427",04-Feb-2023 05:00 PM,75,No,Online,,,1,15-Feb-2023 10:30 AM,assessment,Price Bid Opening Date,,"211,485",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67967_9,tender,tender,1,2024-11-08,2023_PWD_67967_9,Sangrah 11646-71 dated 31.01.2023-2,C/o Link road from village Ratwa to kuna via Tholla Kulyari jarna Balaina km. 0/00 to 7/00 ( 5/7 mtr. Formation Cutting from Km. 4/00 to 5/00) Under MNP,Works,Open Tender,Item Wise,Civil Works,,No,No,"23,46,005",04-Feb-2023 05:00 PM,75,No,Online,,,1,15-Feb-2023 10:30 AM,assessment,Price Bid Opening Date,,"1,642,277.22",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67984_1,tender,tender,1,2024-11-08,2023_PWD_67984_1,dshal nabard 13935-45,Construction of link Road from Chakban Dhagwar Khas to Mashrer road km 0/000 to 1/570 including 2 Nos. bridge in District Kangra H.P.,Works,Open Tender,Item Rate,Civil Works,,No,No,"2,99,01,089",06-Feb-2023 10:00 AM,75,No,Online,,,1,17-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"27,222,345",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_67990_1,tender,tender,1,2024-11-08,2023_PWD_67990_1,PW-SEI-RIDF-XXVIII-2022- 21481-21530 dated 13-1-23,"Improvement and metalling Tarring on Chowki Segal road in Km. 6/500 to 14/000 under NABARD RIDF-XXVIII, Distt. Mandi H.P. MLA Priority 2018-19",Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"7,76,48,725",03-Feb-2023 04:00 PM,75,No,Both(Online/Offline),,,1,13-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"63,027,969",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68000_1,tender,tender,1,2024-11-08,2023_PWD_68000_1,PW-SKT-CB-Tender/2022-23 15147-49 dt 20.01.2023,"Construction of Nai More Barot Balhmara Upper Lunadha, Upper Barot Road Km. 0/0 to 13/800",Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"5,21,73,358",04-Feb-2023 10:00 AM,75,No,Online,,,1,10-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"48,354,265.03",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68001_1,tender,tender,1,2024-11-08,2023_PWD_68001_1,CHD_12735-12834_1,C/o Salana Jhina road km. 0/0 to 5/0,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"49,85,454",03-Feb-2023 06:00 PM,90,No,Offline,,,1,13-Feb-2023 11:00 AM,assessment,Price Bid Opening Date,,"6,098,984",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68008_2,tender,tender,1,2024-11-08,2023_PWD_68008_2,dshala14635-65,"Special repair of Circuit House building (Old Block) at Chilgari Dharamshala in Distt. Kangra, H.P.",Works,Open Tender,Item Rate,Civil Works,,No,No,"26,87,408",08-Feb-2023 09:00 AM,75,No,Online,,,1,17-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,869,361",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68020_1,tender,tender,1,2024-11-08,2023_PWD_68020_1,TENDER NOTICE NO 6401-15 DT 21.1.2023,PERIODIC RENEWAL ON NIHARI TO HANDAL ROAD PIRSALUHI RAKKAR SITPAK ROAD VILLAGE ROAD SH P.L 30MM THICK BITUMINOUS CONCRTE IN KM 2.0 TO 3.0 AND 4.0 TO 4.150 UNDER AMP 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"20,36,381",04-Feb-2023 09:00 AM,30,No,Online,,,1,10-Feb-2023 11:00 AM,assessment,Price Bid Opening Date,,"7,705,595",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68021_2,tender,tender,1,2024-11-08,2023_PWD_68021_2,TENDER NOTICE NO 6401-15 DT 21.1.2023,PERIODIC RENEWAL ON GOPIPUR TO CHAMUKHA ROAD VILLGE ROAD SH P.L 30MM THICK BITUMINOUS CONCRETE IN KM 8.0 TO 9.0 AND 11.0 TO 12.0 TO 12.590 UNDER AMP 2023-24,Works,Open Tender,Item Rate,Civil Works,,No,No,"35,24,394",04-Feb-2023 09:00 AM,30,No,Online,,,1,10-Feb-2023 11:00 AM,assessment,Price Bid Opening Date,,"3,462,503",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68032_1,tender,tender,1,2024-11-08,2023_PWD_68032_1,Electrical Division-I dated 08.02.2023,Supplying and installation of intelligent energy monitoring system Automatic phase corrector panel and secondary backup system in Hon ble CM residence at Oak over Shimla 2 H.P.,Works,Open Tender,Item Rate,Electrical Works,,No,No,"8,26,525",06-Feb-2023 05:00 PM,105,No,Offline,,,1,15-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"866,200",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68037_1,tender,tender,1,2024-11-08,2023_PWD_68037_1,Electrical Division-I dated 08.02.2023,"Annual maintenance contract of various essential Electrical components like electric installation, D.G. set Air conditioner and CCTV Cameras installed in Circuit House at Willy park Shimla 4 for the period of 15.03.2023 to 14.03.2024",Works,Open Tender,Item Rate,Electrical Works,,No,No,"4,59,909",06-Feb-2023 05:00 PM,90,No,Offline,,,1,15-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"476,800",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68047_1,tender,tender,1,2024-11-08,2023_PWD_68047_1,NIT No.18369-428 DT.30-01-2023-Bhawarna,C/o link road from Malag to Patrorak Bhitli shamshanghat Km 0/00 to 0/400,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"6,01,556",04-Feb-2023 02:00 PM,75,No,Online,,,1,16-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"432,554",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68066_1,tender,tender,1,2024-11-08,2023_PWD_68066_1,Electrical Division-I dated 08.02.2023,CO Govt. Degree College at Buranwala Barotiwala Tehsil Baddi Distt. Solan HP SH SITC Fire Fighting System therein,Works,Open Tender,Item Rate,Electrical Works,,No,No,"42,48,062",06-Feb-2023 05:00 PM,90,No,Offline,,,1,15-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"4,256,666",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68124_1,tender,tender,1,2024-11-08,2023_PWD_68124_1,BGN/CT-1/2022-23-11172-11203 dated 03.02.2023,Periodical Maintenance on Link road Damod Arloo in km. 0000 to 1750 and Link road Charara Arloo via Baggi in Km 3000 to 4500 SH PL 30mm thick Bituminous Concrete including Profile Correction,Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"43,05,433",06-Feb-2023 10:00 AM,90,No,Online,,,1,17-Feb-2023 11:00 AM,assessment,Price Bid Opening Date,,"4,236,976",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68129_11,tender,tender,1,2024-11-08,2023_PWD_68129_11,No.PW.RGH.Tender-2022-23-10829 dt.03.02.2023,Restoration rain damages on Banethi Bagthan Rajgarh Chandol road Km 48/0 to 87/0 (SH Providing and Laying Patch work between km 78/0 to 82/0).,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"4,96,416",06-Feb-2023 09:00 AM,75,No,Online,,,1,14-Feb-2023 11:00 AM,assessment,Price Bid Opening Date,,"482,828",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68129_4,tender,tender,1,2024-11-08,2023_PWD_68129_4,No.PW.RGH.Tender-2022-23-10829 dt.03.02.2023,Restoration of rain damages on Kulath Kori Jolla road Km 0/0 to 9/0 (SH C/O PCC R/wall in Km. 2/405 to 2/417),Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"4,97,605",04-Feb-2023 06:00 PM,75,No,Online,,,1,14-Feb-2023 11:00 AM,assessment,Price Bid Opening Date,,"519,145",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68129_8,tender,tender,1,2024-11-08,2023_PWD_68129_8,No.PW.RGH.Tender-2022-23-10829 dt.03.02.2023,Restoration rain damages on Solan Meenus road km 24/345 to 61/00 (SH Providing and Laying Patch work between km 50/00 to 55/0 AND 59/0 to 61/0).,Works,Open Tender,Item Rate,Civil Works - Roads,,No,No,"9,91,559",06-Feb-2023 09:00 AM,75,No,Online,,,1,14-Feb-2023 11:00 AM,assessment,Price Bid Opening Date,,"966,632",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68133_1,tender,tender,1,2024-11-08,2023_PWD_68133_1,BGN/CT-1/2022-23-11172-11203 dated 03.02.2023,Periodical Maintenance on Lathiani Kodra Road VR Code HP1201VR000251101 SH PL 30mm thick Bituminious Concrete including profile correction in Km 0000 to 1000 and 3000 to 5000 Under PMGSY,Works,Open Tender,Percentage,Civil Works - Roads,,No,No,"39,31,271",06-Feb-2023 10:00 AM,90,No,Online,,,1,17-Feb-2023 11:00 AM,assessment,Price Bid Opening Date,,"3,841,245",,PWD,2022-2023
ocds-kjhdrl-2023_PWD_68211_3,tender,tender,1,2024-11-08,2023_PWD_68211_3,MDII,RRD on Talyhar Pairi road km 0/0 to 5/100,Works,Open Tender,Percentage,Civil Works,,No,No,"4,61,065",06-Feb-2023 05:00 PM,75,No,Online,,,1,17-Feb-2023 11:30 AM,assessment,Price Bid Opening Date,,"364,241",,PWD,2022-2023
