Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Banda",Restoration of Sanda Dy. from km 0.000 to km 23.890 and Demarcation on Canal land in District Banda. (LOT-01),01/SE/2024-25,2024_UPIDC_932509_2,26-Oct-2024,"INR 34,050,892",180,SHYAM JI CHOUBEY,26-Oct-2024 04:46 PM,dateofstartsanda.pdf (471.00 KB),AOC,M/S Yuraj construction,"34,050,892",INR,2024_UPIDC_932509_2
"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Banda",Restoration of Alona Dy. from km 10.000 to km 30.800 District Banda Under Ken Canal Division Banda. (LOT-02) Retender,01/SE/2024-25,2024_UPIDC_932513_2,17-Sep-2024,"INR 16,507,881.98",180,SHYAM JI CHOUBEY,17-Sep-2024 03:22 PM,AOCALONA.pdf (620.00 KB),AOC,M/S SURESH CHANDRA GUPTA,"16,507,881.98",INR,2024_UPIDC_932513_2
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti||FWD-1, basti","Supply of G.I wire crate, New E.C. bag, Nylon crate and Brick Rora  stack yard at Km.16.000 for Reserve Stock during flood period for the protection of Kalwari-Rampur embankment constructed on the Left Bank of River Ghaghra, Tehsil-Basti Sadar in Dis",01/EE/2024-25,2024_UPIDC_933266_3,24-Jul-2024,"INR 1,030,500",7,DINESH KUMAR,22-Oct-2024 06:49 PM,LOT03.pdf (520.00 KB),AOC,RAJESH TRADERS,"1,030,500",INR,2024_UPIDC_933266_1
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti||FWD-1, basti","Supply of G.I wire crate, New E.C. bag, Nylon crate and Brick Rora  stack yard at Km.16.000 for Reserve Stock during flood period for the protection of Kalwari-Rampur embankment constructed on the Left Bank of River Ghaghra, Tehsil-Basti Sadar in Dis",01/EE/2024-25,2024_UPIDC_933266_3,24-Jul-2024,"INR 1,030,500",7,DINESH KUMAR,22-Oct-2024 06:49 PM,LOT03.pdf (520.00 KB),AOC,RAJESH TRADERS,"1,030,500",INR,2024_UPIDC_933266_3
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti||FWD-1, basti","Supply of New and old E.C. Bags store at Km. 3.200 and Brick rora stack yard between at Km. 2.000 to 5.000 for Reserve Stock of Gaura-Saifabad Bund on left bank of River Ghaghara, Tehsil-Harraiya in Distt-Basti.",01/EE/2024-25,2024_UPIDC_933266_4,18-Jul-2024,"INR 2,989,500",7,DINESH KUMAR,22-Oct-2024 07:05 PM,LOT04.pdf (592.00 KB),AOC,M/S MEERA CONSTRUCTION,"2,989,500",INR,2024_UPIDC_933266_4
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow","Annual Maintenance of Pandit Deen Dayal Upadhyay Irrigation and Cultural museum, Garden and Chaudhary Charan Singh Utsav Sthal Raibareli Road, Lucknow for the financial year 2024-25",1/SE-XII/2024-25,2024_UPIDC_933896_2,27-Aug-2024,"INR 3,696,532.89",255,Lavkush Singh,13-Sep-2024 11:27 AM,AOC.pdf (595.00 KB),AOC,Raj Boux Yadav,"3,696,532.89",INR,2024_UPIDC_933896_2
"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Ganga Canal Sanchanal Circle, Meerut",LOT1,01/SE/2024-25,2024_UPIDC_934357_1,17-Sep-2024,"INR 16,397,300",180,Bhartendu Gaur,20-Sep-2024 06:06 PM,LOT1upload.pdf (193.00 KB),L1,GANPATI CONSTRUCTIONS,"16,397,300",INR,2024_UPIDC_934357_1
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||FWD, barabanki",Lot_04 Construction of Brick on Edge (B.O.E.) Soling in between  Km. 48.600 to Km. 49.015 And Km. 49.600 to Km. 49.950 at Chahlarighat- Ganeshpur  Bund R/B of Saryu(Ghaghra) River in District - Barabanki.,02/EE/2024-25,2024_UPIDC_929267_4,29-Jun-2024,"INR 2,030,881.74",30,shashikant singh,30-Sep-2024 02:09 PM,AocSolingSB.pdf (251.00 KB),AWARD OF CONTRACT,S.B. ENTERPRISES,"1,968,640",INR,2024_UPIDC_929267_4
"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Irrigation Contruction Division, Karvi",Construction of Drainage Syphon at Km  29.800 of Kabrai Main Canal. (Lot-01),01/EE/2024-25,2024_UPIDC_929560_1,22-Jul-2024,"INR 1,386,570.2",90,SHIVESH KUMAR SINGH,13-Sep-2024 02:10 PM,Dsyph29.800.pdf (577.00 KB),AOC,SHAFIKURRAHMAN,"1,386,570.2",INR,2024_UPIDC_929560_1
"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba||Irrigation Contruction Division, Karvi",Construction of Drainage Syphon at Km  30.300 of Kabrai Main Canal. (Lot-02),01/EE/2024-25,2024_UPIDC_929560_2,22-Jul-2024,"INR 1,386,570.2",90,SHIVESH KUMAR SINGH,13-Sep-2024 02:13 PM,Dsyph30.300.pdf (661.00 KB),AOC,SHAFIKURRAHMAN,"1,386,570.2",INR,2024_UPIDC_929560_2
U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E Irrigation Construction Division Saharanpur,02/EE/2024-25 (Lot-01) ICD SRE,02/EE/2024-25 (Lot-01) ICD SRE,2024_UPIDC_930262_1,17-Sep-2024,"INR 1,944,585.5",60,Subhash Chandra,12-Sep-2024 11:56 AM,dos.pdf (390.00 KB),Contractor Value is below than esttimated rate.,SANJEEV SINGH PUNDIR,"1,944,585.5",INR,2024_UPIDC_930262_1
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",CLEARANCE OF TEKUWAR DRAIN FROM KM. 3.810 TO KM. 12.000,02/EE/2024-25,2024_UPIDC_930531_56,23-Oct-2024,"INR 851,000",15,rakesh kumar gautam,23-Oct-2024 06:30 PM,L56.pdf (44.00 KB),AOC,M/s Kant Enterprises,"580,254.94",INR,2024_UPIDC_930531_56
U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),RAJAD NALE KE KM 0.00 SE KM 4.827 TAK SAFAI KA KARYA,4505/02/EE/2024-25 Date- 19.06.2024,2024_UPIDC_930997_1,09-Oct-2024,"INR 480,500.2",12,vivek varshney,09-Oct-2024 04:35 PM,RAJHADNALA.pdf (542.00 KB),AOC,M/S SUDHIR KUMAR CONTRACTOR,"480,500.2",INR,2024_UPIDC_930997_1
U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),Palkha nale mai km 0.000 se 4.827 km tak safai ka karya .,4505/02/EE/2024-25 Date- 19.06.2024,2024_UPIDC_930997_2,09-Oct-2024,"INR 184,661.066",12,vivek varshney,09-Oct-2024 04:41 PM,PELKHANALA.pdf (483.00 KB),AOC,M/S ANIL CEMENT AGENCY,"184,661.066",INR,2024_UPIDC_930997_2
U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),Babri  nale ke km 0.000 se 3.620 km tak safai ka karya .,4505/02/EE/2024-25 Date- 19.06.2024,2024_UPIDC_930997_3,09-Oct-2024,"INR 185,919.554",12,vivek varshney,09-Oct-2024 04:43 PM,02EE.pdf (467.00 KB),AOC,M/S ANIL CEMENT AGENCY,"185,919.554",INR,2024_UPIDC_930997_3
"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||ID, hathras",S/E FOR SILT CLEARANCE OF INTERNAL SECTION  OF   BHANGRA  DRAIN  FROM KM.0.000 TO KM. 7.100,01/EE/2024-25,2024_UPIDC_931698_1,17-Oct-2024,"INR 175,500",20,BALJEET BALJEET,18-Oct-2024 04:00 PM,4.pdf (325.00 KB),,MANVENDRA PRATAP SINGH CONTRACTOR AND SUPPLIER,"175,500",INR,2024_UPIDC_931698_1
"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||ID, hathras",SILT CLEARANCE OF INTERNAL SECTION OF RASGAWAN DRAIN FROM KM 0.00 TO 10.600,01/EE/2024-25,2024_UPIDC_931698_3,17-Oct-2024,"INR 245,245",20,BALJEET BALJEET,18-Oct-2024 04:02 PM,5.pdf (324.00 KB),,MANVENDRA PRATAP SINGH CONTRACTOR AND SUPPLIER,"245,245",INR,2024_UPIDC_931698_3
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich",Construction of R.C.C Rectangular channel from km 1.190 to 1.450 of Kochwa Mr.,03/SE/2023-24,2024_UPIDC_913138_4,10-Oct-2024,"INR 4,872,125.81",75,Rajani Kant Agrawal,14-Oct-2024 12:16 PM,AOC_Kochwa.pdf (361.00 KB),AOC,AKANKSHA ASSOCIATES,"4,872,125.81",INR,2024_UPIDC_913138_4
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",Contructions (Balance work) of V.R.B (Box Culvert) at Km 66.700 of Khalilabad Branch Canal.,08/S.E/2023-24,2024_UPIDC_914905_3,01-Oct-2024,"INR 2,718,746.2",150,Ramesh Prasad,03-Oct-2024 11:30 AM,AOC_1.pdf (280.00 KB),AOC,M/S MAA VAISHNAV CONSTRUCTION COMPANY,"2,718,746.2",INR,2024_UPIDC_914905_3
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",Silt / Jungle Clearance of Machhoi Drain from KM 0.000 to KM 4.000,01/EE/2024-25,2024_UPIDC_927377_44,18-Sep-2024,"INR 580,000",15,rakesh kumar gautam,18-Sep-2024 08:39 PM,44.pdf (40.00 KB),AOC,Krishna Murari Contruction,"359,000",INR,2024_UPIDC_914905_4
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",Silt / Jungle Clearance of Machhoi Drain from KM 0.000 to KM 4.000,01/EE/2024-25,2024_UPIDC_927377_44,18-Sep-2024,"INR 580,000",15,rakesh kumar gautam,18-Sep-2024 08:39 PM,44.pdf (40.00 KB),AOC,Krishna Murari Contruction,"359,000",INR,2024_UPIDC_927377_44
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",Silt / Jungle Clearance of Machhoi Drain from KM 4.000 to KM 8.000,01/EE/2024-25,2024_UPIDC_927377_45,28-Oct-2024,"INR 540,000",15,rakesh kumar gautam,28-Oct-2024 02:01 PM,45.pdf (40.00 KB),AOC,OM JI SINGH CONTRACTOR,"286,096.3",INR,2024_UPIDC_927377_45
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",Silt / Jungle Clearance of Machhoi Drain from KM 16.000 to KM 20.000,01/EE/2024-25,2024_UPIDC_927377_84,23-Oct-2024,"INR 410,000",15,rakesh kumar gautam,23-Oct-2024 07:06 PM,48.pdf (22.00 KB),AOC,TRIBHAWAN PRASAD MAURYA,"407,174.4",INR,2024_UPIDC_927377_84
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",Silt / Jungle Clearance of Rawai Drain from KM 8.000 to KM 12.000,02/EE/20243-25,2024_UPIDC_927812_52,28-Oct-2024,"INR 920,000",15,rakesh kumar gautam,28-Oct-2024 02:10 PM,52.pdf (45.00 KB),aoc,M S DHERENDRA KUMAR PANDEY,"539,308",INR,2024_UPIDC_927812_52
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||FWD, barabanki",Lot_01 Construction/Repair Of Brick On Edge Soling Between Km. 32.361 To Km. 33.317 On Chahlarighat Ganeshpur Bund Near 1.800 Km. U/S From Hetmapur Road In Distt-Sitapur/ Barabanki.,02/EE/2024-25,2024_UPIDC_929267_1,27-Jun-2024,"INR 1,620,000.64",30,shashikant singh,30-Sep-2024 02:00 PM,AocSolingUdayRaj.pdf (217.00 KB),AWARD OF CONTRACT,UDAY RAJ,"1,423,724",INR,2024_UPIDC_929267_1
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||FWD, barabanki",Lot_02 Construction/Repair Of Brick On Edge Soling Between Km. 31.399 To Km. 32.000 On Chahlarighat Ganeshpur Bund Near 1.000 Km. D/S From Akhari Store In Distt- Sitapur.,02/EE/2024-25,2024_UPIDC_929267_2,30-Jun-2024,"INR 1,018,309.44",30,shashikant singh,30-Sep-2024 02:03 PM,AocSolingNishikant.pdf (210.00 KB),AWARD OF CONTRACT,M/S NISHI KANT SRIVASTAVA,"901,017",INR,2024_UPIDC_929267_2
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||FWD, barabanki",Lot_04 Construction of Brick on Edge (B.O.E.) Soling in between  Km. 48.600 to Km. 49.015 And Km. 49.600 to Km. 49.950 at Chahlarighat- Ganeshpur  Bund R/B of Saryu(Ghaghra) River in District - Barabanki.,02/EE/2024-25,2024_UPIDC_929267_4,29-Jun-2024,"INR 2,030,881.74",30,shashikant singh,30-Sep-2024 02:09 PM,AocSolingSB.pdf (251.00 KB),AWARD OF CONTRACT,S.B. ENTERPRISES,"1,968,640",INR,2024_UPIDC_929267_3
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad","E/w in restoration from km 12.500 to km 22.200, Reconstruction of 09 Nos. drainage crossing (RCC Barrel size-1200x1200-03Nos., 2400x1500-01 Nos., 900  mm dia (inner) NP3 Hume Pipe- 05Nos.) and 04 Nos. V.R.B. of Belwaniya Minor.",16/SE/2023-24,2024_UPIDC_907458_1,15-Oct-2024,"INR 26,690,163",180,Ramesh Kumar Singh,16-Oct-2024 10:46 AM,AOC.pdf (756.00 KB),L1,NIKHIL CONSTRUCTION,"26,690,163",INR,2024_UPIDC_907458_1
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",RESTORATION OF DUBAULI DISTRIBUTARY FROM KM. 0.000 TO KM. 15.200 AND DEMARCATION OF ITS CANAL LAND IN DISTRICT MAHARJGANJ,05/SE/2023-24,2024_UPIDC_909441_2,15-Oct-2024,"INR 29,621,731.26",180,Alok Kumar,15-Oct-2024 11:28 AM,k_dubauli.pdf (347.00 KB),AS PER UPLOADED,M/S Krishna Construction,"29,621,731.26",INR,2024_UPIDC_909441_10
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",RESTORATION OF DUBAULI DISTRIBUTARY FROM KM. 0.000 TO KM. 15.200 AND DEMARCATION OF ITS CANAL LAND IN DISTRICT MAHARJGANJ,05/SE/2023-24,2024_UPIDC_909441_2,15-Oct-2024,"INR 29,621,731.26",180,Alok Kumar,15-Oct-2024 11:28 AM,k_dubauli.pdf (347.00 KB),AS PER UPLOADED,M/S Krishna Construction,"29,621,731.26",INR,2024_UPIDC_909441_2
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",RESTORATION AND DEMARCATION WORKS OF JAMUNIYA DY. FROM KM. 0.000 TO KM. 14.400 IN DISTRICT KUSHINAGAR,05/SE/2023-24,2024_UPIDC_909441_4,15-Oct-2024,"INR 27,700,257.6",180,Alok Kumar,19-Sep-2024 04:02 PM,aoc_54.pdf (317.00 KB),AS PER UPLOADED,M/S PRABHAT TRADERS,"27,700,257.6",INR,2024_UPIDC_909441_4
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",BRICK SOILING OF SERVICE ROAD ON LEFT BANK OF UPPER DEORIA BRANCH FROM KM. 12.377 TO KM. 20.550 (TOTAL PROPOSED LENGTH-7.113KM.),06/SE/2023-24,2024_UPIDC_912947_2,17-Sep-2024,"INR 13,160,505.79",120,Alok Kumar,17-Sep-2024 07:34 PM,aoc02.pdf (334.00 KB),AS PER UPLOADED,M/s Nikhil Enterprises,"13,160,505.79",INR,2024_UPIDC_909441_6
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",BRICK SOILING OF SERVICE ROAD ON LEFT BANK OF UPPER DEORIA BRANCH FROM KM. 12.377 TO KM. 20.550 (TOTAL PROPOSED LENGTH-7.113KM.),06/SE/2023-24,2024_UPIDC_912947_2,17-Sep-2024,"INR 13,160,505.79",120,Alok Kumar,17-Sep-2024 07:34 PM,aoc02.pdf (334.00 KB),AS PER UPLOADED,M/s Nikhil Enterprises,"13,160,505.79",INR,2024_UPIDC_910936_2
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",BRICK SOILING OF SERVICE ROAD ON LEFT BANK OF UPPER DEORIA BRANCH FROM KM. 12.377 TO KM. 20.550 (TOTAL PROPOSED LENGTH-7.113KM.),06/SE/2023-24,2024_UPIDC_912947_2,17-Sep-2024,"INR 13,160,505.79",120,Alok Kumar,17-Sep-2024 07:34 PM,aoc02.pdf (334.00 KB),AS PER UPLOADED,M/s Nikhil Enterprises,"13,160,505.79",INR,2024_UPIDC_912947_14
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",BRICK SOILING OF SERVICE ROAD ON LEFT BANK OF UPPER DEORIA BRANCH FROM KM. 12.377 TO KM. 20.550 (TOTAL PROPOSED LENGTH-7.113KM.),06/SE/2023-24,2024_UPIDC_912947_2,17-Sep-2024,"INR 13,160,505.79",120,Alok Kumar,17-Sep-2024 07:34 PM,aoc02.pdf (334.00 KB),AS PER UPLOADED,M/s Nikhil Enterprises,"13,160,505.79",INR,2024_UPIDC_912947_2
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur",CONSTRUCTION OF BARBED WIRE FENCING BOUNDARY WALL AROUND DEPARTMENTAL LAND IN DISTRICT MAHARAJGANJ.,06/SE/2023-24,2024_UPIDC_912947_3,18-Sep-2024,"INR 10,870,825.5",120,Alok Kumar,19-Sep-2024 04:11 PM,aoc_63.pdf (337.00 KB),AS PER UPLOADED,M/S SHYAM ASSOCIATE,"10,870,825.5",INR,2024_UPIDC_912947_3
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich",Construction of R.C.C Rectangular channel from km 1.190 to 1.450 of Kochwa Mr.,03/SE/2023-24,2024_UPIDC_913138_4,10-Oct-2024,"INR 4,872,125.81",75,Rajani Kant Agrawal,14-Oct-2024 12:16 PM,AOC_Kochwa.pdf (361.00 KB),AOC,AKANKSHA ASSOCIATES,"4,872,125.81",INR,2024_UPIDC_912947_6
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",SECTION IMPROVEMENT AND CONSTRUCTION OF BITUMINIOUS ROAD FROM KM 0.000 TO KM 2.520 OF LINK BUND ON R/B OF GREAT GANDAK RIVER IN DISTRICT NAWALPARASI NEPAL TERRITORY.,05/SE/2023-24,2024_UPIDC_895568_4,13-Sep-2024,"INR 109,131,153",300,Jaya Prakash Singh,19-Sep-2024 03:37 PM,03.pdf (97.00 KB),AS UPLOADED,MS YADAV AND SONS,"109,131,153",INR,2024_UPIDC_895568_2
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",SECTION IMPROVEMENT AND CONSTRUCTION OF BITUMINIOUS ROAD FROM KM 0.000 TO KM 2.520 OF LINK BUND ON R/B OF GREAT GANDAK RIVER IN DISTRICT NAWALPARASI NEPAL TERRITORY.,05/SE/2023-24,2024_UPIDC_895568_4,13-Sep-2024,"INR 109,131,153",300,Jaya Prakash Singh,19-Sep-2025 03:45 PM,03.pdf (97.00 KB),AS UPLOADED,MS YADAV AND SONS,"109,131,153",INR,2024_UPIDC_895568_4
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||RCCD-2 Shohratgarh, Siddharth Nagar",Construction of Well  (L/B) at KM 112.500 OF RMC,07/EE/2023-24,2024_UPIDC_901333_7,14-Mar-2024,"INR 385,117",45,DINESH PAL VERMA,19-Sep-2024 03:21 PM,112.500.pdf (235.00 KB),AOC,M/S ARYA ENTERPRISES,"385,117",INR,2024_UPIDC_901333_6
"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||RCCD-2 Shohratgarh, Siddharth Nagar",Construction of Well  (L/B) at KM 112.500 OF RMC,07/EE/2023-24,2024_UPIDC_901333_7,14-Mar-2024,"INR 385,117",45,DINESH PAL VERMA,19-Sep-2024 03:21 PM,112.500.pdf (235.00 KB),AOC,M/S ARYA ENTERPRISES,"385,117",INR,2024_UPIDC_901333_7
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi","Restoration of canal structures, internal and external section and fixing of land boundary of Dildarnagar Distributary  from km. 0.000 to 24.000 in District Ghazipur.",05/SE/2023-24,2024_UPIDC_903849_2,20-Sep-2024,"INR 55,082,642",240,Seemant Seemant,22-Oct-2024 10:20 AM,2se.pdf (200.00 KB),AOC,S.P.R.U INFRATECH PRIVATE LIMITED,"55,082,642",INR,2024_UPIDC_901333_8
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Construction Circle, Varanasi","Restoration of canal structures, internal and external section and fixing of land boundary of Dildarnagar Distributary  from km. 0.000 to 24.000 in District Ghazipur.",05/SE/2023-24,2024_UPIDC_903849_2,20-Sep-2024,"INR 55,082,642",240,Seemant Seemant,22-Oct-2024 10:20 AM,2se.pdf (200.00 KB),AOC,S.P.R.U INFRATECH PRIVATE LIMITED,"55,082,642",INR,2024_UPIDC_903849_2
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||FWD, barabanki",Lot_04- Restoration of Jamuria Drain from Km. 2.200 to Km. 2.800,03/EE/2023-24,2024_UPIDC_905207_15,09-Jul-2024,"INR 1,401,250",15,shashikant singh,28-Sep-2024 01:29 PM,Janardan2.200.pdf (596.00 KB),AWARD OF CONTRACT,M/S- JANARDAN CONSTRUCTION,"703,000",INR,2024_UPIDC_905207_15
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||FWD, barabanki",Lot_05- Restoration of Jamuria Drain from Km. 2.865 to Km. 3.400,03/EE/2023-24,2024_UPIDC_905207_16,09-Jul-2024,"INR 1,408,625",15,shashikant singh,28-Sep-2024 01:32 PM,Janardan2.865.pdf (502.00 KB),AWARD OF CONTRACT,M/S- JANARDAN CONSTRUCTION,"735,159",INR,2024_UPIDC_905207_16
"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||FWD, barabanki",Lot_06- Restoration of Jamuria Drain from Km. 3.465 to Km. 4.000,03/EE/2023-24,2024_UPIDC_905207_17,09-Jul-2024,"INR 1,416,000",15,shashikant singh,28-Sep-2024 01:39 PM,Janardan3.465.pdf (476.00 KB),AWARD OF CONTRACT,M/S- JANARDAN CONSTRUCTION,"806,400",INR,2024_UPIDC_905207_17
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad","E/w in restoration from km 12.500 to km 22.200, Reconstruction of 09 Nos. drainage crossing (RCC Barrel size-1200x1200-03Nos., 2400x1500-01 Nos., 900  mm dia (inner) NP3 Hume Pipe- 05Nos.) and 04 Nos. V.R.B. of Belwaniya Minor.",16/SE/2023-24,2024_UPIDC_907458_1,15-Oct-2024,"INR 26,690,163",180,Ramesh Kumar Singh,16-Oct-2024 10:46 AM,AOC.pdf (756.00 KB),L1,NIKHIL CONSTRUCTION,"26,690,163",INR,2024_UPIDC_906314_3
O/o Principal Chief Conservator and Wildlife||Dy. Director Dudhwa Tiger Reserve,Ration Supply For Captive Elephant,633/39-1 Etender dated 29-08-2024,2024_UPDFW_951938_1,24-Sep-2024,"INR 2,500,000",7,Sushant singh,24-Sep-2024 03:06 PM,wcn.pdf (732.00 KB),Contract of Award is Awarded to M/s JAI HIND INTERNATIONAL,JAI HIND INTERNATIONAL,"2,125",INR,2024_UPDFW_951938_1
Directorate of Horticulture and Food Processing,UP International Trade Show 2024,551/PMFME/date 31-08-2024,2024_UPHFP_951802_1,20-Sep-2024,"INR 6,000,000",30,ANIL KUMAR SINGH,20-Sep-2024 03:13 PM,Lt222date18-9-2024.pdf (52.00 KB),"UPITS 2024 is a time bounded necessary work, tender is finalised with negotiated rates given by bidder.",Idence BDS Pvt. Ltd.,"6,000,000",INR,2024_UPECL_912347_1
Directorate of Horticulture and Food Processing,UP International Trade Show 2024,551/PMFME/date 31-08-2024,2024_UPHFP_951802_1,20-Sep-2024,"INR 6,000,000",30,ANIL KUMAR SINGH,20-Sep-2024 03:13 PM,Lt222date18-9-2024.pdf (52.00 KB),"UPITS 2024 is a time bounded necessary work, tender is finalised with negotiated rates given by bidder.",Idence BDS Pvt. Ltd.,"6,000,000",INR,2024_UPECL_932255_1
Directorate of Horticulture and Food Processing,UP International Trade Show 2024,551/PMFME/date 31-08-2024,2024_UPHFP_951802_1,20-Sep-2024,"INR 6,000,000",30,ANIL KUMAR SINGH,20-Sep-2024 03:13 PM,Lt222date18-9-2024.pdf (52.00 KB),"UPITS 2024 is a time bounded necessary work, tender is finalised with negotiated rates given by bidder.",Idence BDS Pvt. Ltd.,"6,000,000",INR,2024_UPHFP_951802_1
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID-1, maharajganj",Silt Auction of Upari Deoria Branch From km 38.200 to km 38.700,E-Nilami-02/EE/23-24,2024_UPIDC_877054_3,22-Oct-2024,"INR 168,693",30,vinod kumar verma,22-Oct-2024 11:42 AM,UDB2.pdf (217.00 KB),,M/S ABHISHEK KUMAR PANDEY,"168,693",INR,2024_UPHFP_954981_1
"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID-1, maharajganj",Silt Auction of Upari Deoria Branch From km 38.200 to km 38.700,E-Nilami-02/EE/23-24,2024_UPIDC_877054_3,22-Oct-2024,"INR 168,693",30,vinod kumar verma,22-Oct-2024 11:42 AM,UDB2.pdf (217.00 KB),,M/S ABHISHEK KUMAR PANDEY,"168,693",INR,2024_UPIDC_877054_3
