Organization Chain ,Tender Title ,Tender Ref No ,Tender ID ,Contract Date ,Contract Value ,Work Completion Period in days ,Updated By ,Updated on ,AOC document ,AOC Description ,Awarded Bidder,Awarded Value,Awarded Currency,Tender ID
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Rajya sampatti colony 17A Mall Avenue stith A block ke vibhinn aawason me civil sambandhit anurakshan ka karya,396/E-Tender/2023-24 dt. 17.02.2024,2024_PWDBL_905508_7,03-Jun-2024,"INR 177,641.41",30,GANGESHWAR PAL,03-Jun-2024 05:37 PM,810.pdf (883.00 KB),AOC for Acceptance No 810 date 15.03.2024,M/S SUPRIYA ENTERPRISES,"177,641.41",INR,2024_PWDBL_905508_7
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 1 (Civil) PWD Lucknow,Work of repairing damaged plaster and exterior surface of 45 houses of Type-2 of Government Colony Sector- R.S.J. Aliganj Lucknow and water proofing on upper roofs demolition and reconstruction of damaged balconies,483/Tender Notice /2024 Date. 20.02.2024,2024_PWDBL_906411_1,16-Mar-2024,"INR 2,365,127",90,PRAKASH CHANDRA,29-May-2024 01:10 PM,CB490.pdf (450.00 KB),Contract has been awarded after Acceptance of the bid.,M/S JAIN ENTERPRISES,"2,365,127",INR,2024_PWDBL_906411_1
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vikramaditya Marg stith naya upmantri awas no-01 se 11 tak awaso me civil anurakshan ka  karya,436/E-Tender/2023-24 dt. 21.02.2024,2024_PWDBL_910938_12,03-May-2024,"INR 217,551",30,GANGESHWAR PAL,03-May-2024 05:45 PM,738.pdf (2615.00 KB),AOC for Acceptance No 738 date 15.03.2024,M/S A.V.S. TRADERS,"217,551",INR,2024_PWDBL_910938_12
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vidhayak Niwas-1 Khand-A ke vibihinn awaso me Samanaya civil anurakshan sambandhi karya,436/E-Tender/2023-24 dt. 21.02.2024,2024_PWDBL_910938_14,05-Jun-2024,"INR 247,198.99",30,GANGESHWAR PAL,05-Jun-2024 06:11 PM,796.pdf (918.00 KB),AOC for Acceptance No 796 date 15.03.2024,M/S KRISHNA ENTERPRISES,"247,198.99",INR,2024_PWDBL_910938_14
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vidhayak Niwas-1 Khand-B ke vibihinn awaso me Samanaya civil anurakshan sambandhi karya,436/E-Tender/2023-24 dt. 21.02.2024,2024_PWDBL_910938_15,05-Jun-2024,"INR 207,665.73",30,GANGESHWAR PAL,05-Jun-2024 12:13 PM,757.pdf (2872.00 KB),AOC for Acceptance No 757 date 15.03.2024,M/S NEW KHANNA CONSTRUCTION,"207,665.73",INR,2024_PWDBL_910938_15
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vidhayak Niwas-1 Khand-A ke vibihinn awaso me rangai putai ka karya,436/E-Tender/2023-24 dt. 21.02.2024,2024_PWDBL_910938_16,05-Jun-2024,"INR 257,383.07",30,GANGESHWAR PAL,05-Jun-2024 06:20 PM,795.pdf (1137.00 KB),AOC for Acceptance No 795 date 15.03.2024,M/S KRISHNA ENTERPRISES,"257,383.07",INR,2024_PWDBL_910938_16
Commissioner Rural Development UP||JDC Mirzapur||CDO Sonbhadra||DDO Sonbhadra||BDO Myorepur,PS AJANGIRA ME BALAK BALIKA SOUCHALYA NIRMAN,LT NO1765-AJANGIRA-E-TENDER,2024_RDUP_917129_1,20-Jun-2024,"INR 1,237,648",105,HEMANT SINGH,20-Jun-2024 11:42 AM,AJANGIRA.pdf (362.00 KB),Contract Awarded To MS RAMASHANKAR by the committee due to lower and genuine Rate,ms. Ramashankar,"1,048,854.355",INR,2024_PWDBL_910938_17
Commissioner Rural Development UP||JDC Mirzapur||CDO Sonbhadra||DDO Sonbhadra||BDO Myorepur,PS AJANGIRA ME BALAK BALIKA SOUCHALYA NIRMAN,LT NO1765-AJANGIRA-E-TENDER,2024_RDUP_917129_1,20-Jun-2024,"INR 1,237,648",105,HEMANT SINGH,20-Jun-2024 11:42 AM,AJANGIRA.pdf (362.00 KB),Contract Awarded To MS RAMASHANKAR by the committee due to lower and genuine Rate,ms. Ramashankar,"1,048,854.355",INR,2024_PWDBL_910938_2
Commissioner Rural Development UP||JDC Mirzapur||CDO Sonbhadra||DDO Sonbhadra||BDO Myorepur,PS AJANGIRA ME BALAK BALIKA SOUCHALYA NIRMAN,LT NO1765-AJANGIRA-E-TENDER,2024_RDUP_917129_1,20-Jun-2024,"INR 1,237,648",105,HEMANT SINGH,20-Jun-2024 11:42 AM,AJANGIRA.pdf (362.00 KB),Contract Awarded To MS RAMASHANKAR by the committee due to lower and genuine Rate,ms. Ramashankar,"1,048,854.355",INR,2024_PWDBL_910938_7
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vishisht atithi greh Dalibag me satah sudharikaran ke sath rangai putai wa anya ati awashyak vibihinn marramati karya.,378/E-Tender/2023-24 dt. 15.02.2024,2024_PWDBL_903029_15,10-May-2024,"INR 246,640",30,GANGESHWAR PAL,10-May-2024 04:02 PM,769.pdf (3260.00 KB),AOC for Acceptance No 769 date 15.03.2024,M.K ENTERPRISES,"246,640",INR,2024_PWDBL_903029_15
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Laplas colony ke awas no-A-101 se A-706 tak ke vibihin awaso me civil anurakshan ka karya.,378/E-Tender/2023-24 dt. 15.02.2024,2024_PWDBL_903029_16,05-Jun-2024,"INR 191,858.8",30,GANGESHWAR PAL,05-Jun-2024 11:19 AM,763.pdf (1129.00 KB),AOC for Acceptance No 763 date 15.03.2024,M/S B.P.Traders,"191,858.8",INR,2024_PWDBL_903029_16
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Laplas colony ke awas no-A-801 se A-1206 tak ke vibihin awaso me civil anurakshan ka karya.,378/E-Tender/2023-24 dt. 15.02.2024,2024_PWDBL_903029_17,05-Jun-2024,"INR 189,692.36",30,GANGESHWAR PAL,05-Jun-2024 11:30 AM,764.pdf (1027.00 KB),AOC for Acceptance No 764 date 15.03.2024,M/S B.P.Traders,"189,692.36",INR,2024_PWDBL_903029_17
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Laplas colony ke awas no-A-801 se A-1206 tak ke vibihin awaso me rangai putai ka karya.,378/E-Tender/2023-24 dt. 15.02.2024,2024_PWDBL_903029_19,05-Jun-2024,"INR 187,800.41",30,GANGESHWAR PAL,05-Jun-2024 11:12 AM,760.pdf (1036.00 KB),AOC for Acceptance No 760 date 15.03.2024,M/S B.P.Traders,"187,800.41",INR,2024_PWDBL_903029_18
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Laplas colony ke awas no-A-801 se A-1206 tak ke vibihin awaso me rangai putai ka karya.,378/E-Tender/2023-24 dt. 15.02.2024,2024_PWDBL_903029_19,05-Jun-2024,"INR 187,800.41",30,GANGESHWAR PAL,05-Jun-2024 11:12 AM,760.pdf (1036.00 KB),AOC for Acceptance No 760 date 15.03.2024,M/S B.P.Traders,"187,800.41",INR,2024_PWDBL_903029_19
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Rajbhawan colony sthit aawas no 4 me samagri aapoorti va civil anurakshan avem anya ati awashyak vibhinn marammati karya,378/E-Tender/2023-24 dt. 15.02.2024,2024_PWDBL_903029_6,01-May-2024,"INR 285,293",30,GANGESHWAR PAL,01-May-2024 05:43 PM,842.pdf (915.00 KB),AOC for Acceptance No 842 date 15.03.2024,Swatantra Kumar Jain,"285,293",INR,2024_PWDBL_903029_6
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vidhayak niwas-2 (purana) sthit aawas no 01 -02 B se 98B me vibhinn civil anurakshan karya,396/E-Tender/2023-24 dt. 17.02.2024,2024_PWDBL_905508_19,30-May-2024,"INR 179,041.61",30,GANGESHWAR PAL,30-May-2024 05:29 PM,838.pdf (1593.00 KB),AOC for Acceptance No 838 date 15.03.2024,AMIT ENTERPRISES,"179,041.61",INR,2024_PWDBL_905508_19
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Mall Avenue colony sthit aawas no 2,3 me rangai putai ka karya",396/E-Tender/2023-24 dt. 17.02.2024,2024_PWDBL_905508_1,03-May-2024,"INR 98,849",30,GANGESHWAR PAL,03-May-2024 11:49 AM,768.pdf (915.00 KB),AOC for Acceptance No 768 date 15.03.2024,MAHESH TRADERS,"98,849",INR,2024_PWDBL_905508_1
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vidhayak niwas-2 (naya) sthit aawas no 99B se 158B me vibhinn civil anurakshan karya,396/E-Tender/2023-24 dt. 17.02.2024,2024_PWDBL_905508_20,30-May-2024,"INR 187,382.46",30,GANGESHWAR PAL,30-May-2024 05:44 PM,836.pdf (1525.00 KB),AOC for Acceptance No 836 date 15.03.2024,AMIT ENTERPRISES,"187,382.46",INR,2024_PWDBL_905508_20
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Mall Avenue colony me awasthit aawason ke boundary wall ke vahya bhaag ki marammat ka karya,396/E-Tender/2023-24 dt. 17.02.2024,2024_PWDBL_905508_2,04-May-2024,"INR 198,043",30,GANGESHWAR PAL,04-May-2024 05:04 PM,777.pdf (984.00 KB),AOC for Acceptance No 777 date 15.03.2024,MAHESH TRADERS,"198,043",INR,2024_PWDBL_905508_2
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Gomti Nagar phase 2 Mantri aawas stith awas no 3 type 6 me adhyasan parivartan ke Karan servant quarter room ke shatigrast zeene ke sthan per lohe ka zeena lagane ka karya, asthai shatigrast shade badalna aangan me shatigrast farsh par Kota stone ka",228/E-Tender/2023-24 dt. 01.02.2024,2024_PWDBL_898355_20,13-May-2024,"INR 322,822.05",30,GANGESHWAR PAL,13-May-2024 02:33 PM,703.pdf (1069.00 KB),AOC for Acceptance No 703 date 14.03.2024,M/S JAGDAMBA INFRA AND DEVLOPERS,"322,822.05",INR,2024_PWDBL_898355_20
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Gautam palli colony sthit aawas no. 01 naya mein kitchen mein shatigrast cabinet, 3 snangreh/ shauchalayon ka navinikaran va shatigrast Kota stone badalna, aangan mein jali va awaas ke vahya bhaag ke rangai putai va Anya atiavashyak vibhinn marammati",228/E-Tender/2023-24 dt. 01.02.2024,2024_PWDBL_898355_4,14-May-2024,"INR 537,876.43",30,GANGESHWAR PAL,14-May-2024 05:07 PM,710.pdf (1382.00 KB),AOC for Acceptance No 710 date 14.03.2024,M/S BHAN SINGH,"537,876.43",INR,2024_PWDBL_898355_4
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Vidhayak niwas 6 park road  colony sthit Block no-A, B, C evam D ke vibihinn awaso me aantarik rangai putai ka karya.",264/E-Tender/2023-24 dt. 03.02.2024,2024_PWDBL_899323_4,29-Jun-2024,"INR 345,735",30,GANGESHWAR PAL,29-Jun-2024 12:04 PM,1383.pdf (959.00 KB),AOC for Acceptance No 1383 date 12.06.2024,RATAN ENTERPRISES,"345,735",INR,2024_PWDBL_899323_4
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vidhayak niwas-6 park road  colony stith vibihinn awaso me civil anurakshan ka karya.,264/E-Tender/2023-24 dt. 03.02.2024,2024_PWDBL_899323_9,29-Jun-2024,"INR 266,896",30,GANGESHWAR PAL,29-Jun-2024 12:30 PM,1384.pdf (971.00 KB),AOC for Acceptance No 1384 dt. 12.06.2024,RATAN ENTERPRISES,"266,896",INR,2024_PWDBL_899323_8
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vidhayak niwas-6 park road  colony stith vibihinn awaso me civil anurakshan ka karya.,264/E-Tender/2023-24 dt. 03.02.2024,2024_PWDBL_899323_9,29-Jun-2024,"INR 266,896",30,GANGESHWAR PAL,29-Jun-2024 12:30 PM,1384.pdf (971.00 KB),AOC for Acceptance No 1384 dt. 12.06.2024,RATAN ENTERPRISES,"266,896",INR,2024_PWDBL_899323_9
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Kalidas Marg sthit aawas no-5 me Annexie bhawan ke peeche ek room ke saath snangrih / shauchalay ki vyavastha ka karya,338/E-Tender/2023-24 dt. 09.02.2024,2024_PWDBL_903015_1,02-May-2024,"INR 785,244",30,GANGESHWAR PAL,02-May-2024 04:33 PM,783.pdf (1196.00 KB),AOC for Acceptance No 783 date 15.03.2024,Swatantra Kumar Jain,"785,244",INR,2024_PWDBL_903015_1
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Vishisht atithi greh Dalibag me 10 kamro ki chatigrast wooden flooring ko hatakar tiles lagana, bathroom ki purani fittings badalna, chatigrast satah per plaster evam satah sudharikaran ke sath rangai putai wa anya ati awashyak karya",338/E-Tender/2023-24 dt. 09.02.2024,2024_PWDBL_903015_2,10-May-2024,"INR 783,372",30,GANGESHWAR PAL,10-May-2024 04:11 PM,787.pdf (3186.00 KB),AOC for Acceptance No 787 date 15.03.2024,M.K ENTERPRISES,"783,372",INR,2024_PWDBL_903015_2
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Gautam palli colony sthit aawas no 12A se 17 tak ke awaso ki outer boundrywall ke vahey bhag ke chatigrast plaster  wa satah sudharikaran ke saath rangai putai ka karya,378/E-Tender/2023-24 dt. 15.02.2024,2024_PWDBL_903029_12,20-Jun-2024,"INR 148,038.76",30,GANGESHWAR PAL,20-Jun-2024 04:25 PM,773.pdf (1399.00 KB),AOC for Acceptance No 773 date 15.03.2024,M/S N R TRADERS,"148,038.76",INR,2024_PWDBL_903029_12
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vishisht atithi greh Dalibag me civil anurakshan sambandhi vibihinn marramati karya.,378/E-Tender/2023-24 dt. 15.02.2024,2024_PWDBL_903029_14,10-May-2024,"INR 271,701",30,GANGESHWAR PAL,10-May-2024 03:56 PM,767.pdf (877.00 KB),AOC for Acceptance No 767 date 15.03.2024,M.K ENTERPRISES,"271,701",INR,2024_PWDBL_903029_13
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vishisht atithi greh Dalibag me civil anurakshan sambandhi vibihinn marramati karya.,378/E-Tender/2023-24 dt. 15.02.2024,2024_PWDBL_903029_14,10-May-2024,"INR 271,701",30,GANGESHWAR PAL,10-May-2024 03:56 PM,767.pdf (877.00 KB),AOC for Acceptance No 767 date 15.03.2024,M.K ENTERPRISES,"271,701",INR,2024_PWDBL_903029_14
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Rajbhawan colony stith type-5 ke  awas no-01 se 44 tak ke vibihinn awaso ke civil anurakshan ka karya.,218/E-Tender/2023-24 dt. 30.01.2024,2024_PWDBL_895853_13,07-May-2024,"INR 286,260",30,GANGESHWAR PAL,07-May-2024 12:10 PM,826.pdf (1196.00 KB),AOC for Acceptance No 826 date 15.03.2024,M/S TAUFEEQUE AHMAD,"286,260",INR,2024_PWDBL_895853_13
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vikramaditya marg naya mantri awas 07 me aantarik bhaag ki rangai putai ka karya.,218/E-Tender/2023-24 dt. 30.01.2024,2024_PWDBL_895853_4,01-May-2024,"INR 98,312",30,GANGESHWAR PAL,01-May-2024 05:35 PM,745.pdf (845.00 KB),AOC for Acceptance No 745 date 15.03.2024,Swatantra Kumar Jain,"98,312",INR,2024_PWDBL_895853_14
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vikramaditya marg naya mantri awas 07 me aantarik bhaag ki rangai putai ka karya.,218/E-Tender/2023-24 dt. 30.01.2024,2024_PWDBL_895853_4,01-May-2024,"INR 98,312",30,GANGESHWAR PAL,01-May-2024 05:35 PM,745.pdf (845.00 KB),AOC for Acceptance No 745 date 15.03.2024,Swatantra Kumar Jain,"98,312",INR,2024_PWDBL_895853_4
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Vikramaditya Marg stith  awas no 01,02,03 evam  17 tak awaso me civil anurakshan ka karya.",218/E-Tender/2023-24 dt. 30.01.2024,2024_PWDBL_895853_8,22-Jun-2024,"INR 177,715",30,GANGESHWAR PAL,22-Jun-2024 05:54 PM,734.pdf (2842.00 KB),AOC for Acceptance No 734 date 15.03.2024,A K T ASSOCIATES,"177,715",INR,2024_PWDBL_895853_5
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Vikramaditya Marg stith  awas no 01,02,03 evam  17 tak awaso me civil anurakshan ka karya.",218/E-Tender/2023-24 dt. 30.01.2024,2024_PWDBL_895853_8,22-Jun-2024,"INR 177,715",30,GANGESHWAR PAL,22-Jun-2025 09:39 AM,734.pdf (2842.00 KB),AOC for Acceptance No 734 date 15.03.2024,A K T ASSOCIATES,"177,715",INR,2024_PWDBL_895853_8
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Rajbhawan colony sthit aawas no 27 type 5 me chaardiwaari per carbonate sheet lagane ka karya, khidki ke darwaze per macchar jaali lagane ka karya, bathroomon me nikaasi per SS jaali lagane ka karya",228/E-Tender/2023-24 dt. 01.02.2024,2024_PWDBL_898355_12,03-May-2024,"INR 59,333",30,GANGESHWAR PAL,03-May-2024 11:02 AM,766.pdf (917.00 KB),AOC for Acceptance No 766 date 15.03.2024,MAHESH TRADERS,"59,333",INR,2024_PWDBL_898355_12
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Rajbhawan colony sthit aawas no 24 type 5 me deemak lagi 3 shatigrast khidkiyon ke sthan per UPVC khidki lagane ka karya, kitchen cabinet banane ka karya, shatigrast chhat ke plaster ko todkar puneh karne ka karya, jurjur ho chuki bathroom fittings k",228/E-Tender/2023-24 dt. 01.02.2024,2024_PWDBL_898355_13,03-May-2024,"INR 315,129",30,GANGESHWAR PAL,03-May-2024 11:13 AM,846.pdf (951.00 KB),AOC for Acceptance No 846 date 15.03.2024,MAHESH TRADERS,"315,129",INR,2024_PWDBL_898355_13
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Vidhayak niwas 1 sthit aawas no 83B ke kitchen cabinet va cupboard banane ka karya, kitchen me ek almari banane ka karya , aawas me SS parda rod lagane ka karya va anya awashyak karya",228/E-Tender/2023-24 dt. 01.02.2024,2024_PWDBL_898355_15,05-Jun-2024,"INR 131,393.88",30,GANGESHWAR PAL,05-Jun-2024 12:05 PM,758.pdf (2968.00 KB),AOC for Acceptance No 758 date 15.03.2024,SHANTI CONSTRACTION,"131,393.88",INR,2024_PWDBL_898355_15
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Kalidas Marg sthit aawas no 10 me shatigrast tiles ki jagah puneh tiles lagana avem purane shatigrast furniture ki jagah naye furniture ki aapoorti karna va anya awashyak vibhinn marammati karya,228/E-Tender/2023-24 dt. 01.02.2024,2024_PWDBL_898355_16,02-May-2024,"INR 63,999",30,GANGESHWAR PAL,02-May-2024 04:23 PM,737.pdf (982.00 KB),AOC for Acceptance No 737 date 15.03.2024,Swatantra Kumar Jain,"63,999",INR,2024_PWDBL_898355_16
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Rajbhawan colony sthit aawas no 01 new type 6 ki chhat ke seelan wale sthano per waterproofing ka karya aawas ki bahri deewaron ke shatigrast bhaagon ki marammat avem rangai putai ka karya avem awas ke ek bathroom ki purani fittings badalne ka karya,228/E-Tender/2023-24 dt. 01.02.2024,2024_PWDBL_898355_19,03-May-2024,"INR 338,827",30,GANGESHWAR PAL,03-May-2024 11:26 AM,843.pdf (949.00 KB),AOC for Acceptance No 843 date 15.03.2024,MAHESH TRADERS,"338,827",INR,2024_PWDBL_898355_19
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Laplas colony sthit aawas no-A 303 type 5 aawas me deemak rodhi upchar karne ka karya , ek ati jeernsheern bathroom mein navinikaran ka karya, dusre bathroom ki farsh ke tiles va fittings badalne ka karya aawas ke shatigrast darwaze chaukhat sahit ba",201/E-Tender/2023-24 dt. 27.01.2024,2024_PWDBL_893603_14,31-May-2024,"INR 285,458.43",30,GANGESHWAR PAL,31-May-2024 04:01 PM,762.pdf (1047.00 KB),AOC for Acceptance No 762 date 15.03.2024,M/S B.P.Traders,"285,458.43",INR,2024_PWDBL_893603_14
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vidhayak niwas 1 sthit aawas no -96B me sthit ek bathroom ka poorn navinikaran ka karya kitchen me kitchen platform wa ek atirikt rack ko dhaalne ka karya aawas ke shatigrast darwazon ko chaukhat sahit badalne ka karya avem anya awashyak karya,201/E-Tender/2023-24 dt. 27.01.2024,2024_PWDBL_893603_21,06-Jun-2024,"INR 58,556.69",30,GANGESHWAR PAL,06-Jun-2024 05:50 PM,807.pdf (1060.00 KB),AOC for Acceptance No 807 date 15.03.2024,M/S KRISHNA ENTERPRISES,"58,556.69",INR,2024_PWDBL_893603_21
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Kalidas Marg sthit aawas no-8 me aantarik avem vahya bhaag ki rangai putai karna va awashyak vibhinn marammati karya,201/E-Tender/2023-24 dt. 27.01.2024,2024_PWDBL_893603_22,15-Jun-2024,"INR 306,573",30,GANGESHWAR PAL,15-Jun-2024 05:29 PM,732.pdf (3236.00 KB),AOC for Acceptance No 732 date 15.03.2024,A K T ASSOCIATES,"306,573",INR,2024_PWDBL_893603_22
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Rajbhavan colony sthit awas no. 6 type-6 me Kota polish ka karya.,201/E-Tender/2023-24 dt. 27.01.2024,2024_PWDBL_893603_27,02-May-2024,"INR 120,925",30,GANGESHWAR PAL,02-May-2024 05:52 PM,748.pdf (885.00 KB),AOC for Acceptance No 748 date 15.03.2024,MAHESH TRADERS,"120,925",INR,2024_PWDBL_893603_27
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Rajbhavan colony sthit awas no 28 type-5 me awas ke 02 kamron ki marammat va shatigrast false cealing ko badalvane, kitchen ke navinikaran ka karya, garage ke shatigrast Shade avem  02 tute darwazon Ko badalne ka karya",201/E-Tender/2023-24 dt. 27.01.2024,2024_PWDBL_893603_28,03-May-2024,"INR 322,461",30,GANGESHWAR PAL,03-May-2024 10:55 AM,747.pdf (1009.00 KB),AOC for Acceptance No 747 date 15.03.2024,MAHESH TRADERS,"322,461",INR,2024_PWDBL_893603_28
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Kalidas Marg sthit aawas no-5 ke suraksha barrier tango-3 per janta darshan me aane wale aagantukon ko varsha ritu avem dhoop se bachao hetu tatha suraksha karmiyon ke baithne hetu asthai shade ke nirmaan ka karya.,201/E-Tender/2023-24 dt. 27.01.2024,2024_PWDBL_893603_29,20-Jun-2024,"INR 217,436",30,GANGESHWAR PAL,20-Jun-2024 04:12 PM,1436.pdf (1066.00 KB),AOC for Acceptance No 1436 date 15.06.2024,Swatantra Kumar Jain,"217,436",INR,2024_PWDBL_893603_29
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Vidhayak niwas 1 sthit aawas no -96B me sthit ek bathroom ka poorn navinikaran ka karya kitchen me kitchen platform wa ek atirikt rack ko dhaalne ka karya aawas ke shatigrast darwazon ko chaukhat sahit badalne ka karya avem anya awashyak karya,201/E-Tender/2023-24 dt. 27.01.2024,2024_PWDBL_893603_21,06-Jun-2024,"INR 58,556.69",30,GANGESHWAR PAL,06-Jun-2024 05:50 PM,807.pdf (1060.00 KB),AOC for Acceptance No 807 date 15.03.2024,M/S KRISHNA ENTERPRISES,"58,556.69",INR,2024_PWDBL_893603_2
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Raj bhavan colony sthit aawas no-  21 type-5 aawas ke lawn me profile seat dwara shade banane ka karya avem shade ke niche tiles lagane ka karya,201/E-Tender/2023-24 dt. 27.01.2024,2024_PWDBL_893603_6,02-May-2024,"INR 103,249",30,GANGESHWAR PAL,02-May-2024 05:41 PM,848.pdf (923.00 KB),AOC for Acceptance No 848 date 15.03.2024,MAHESH TRADERS,"103,249",INR,2024_PWDBL_893603_6
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,"Vidhayak Nivas 2 (purana) sthit aawas no 6-7 bi mein do bedroom mein Bani lakdi ki jarjar almari ke sthan per lohe ki almari banane, s.s parda rod lagane sambandhi civil karya avam Vidhayak niwas-2 purana sthit garage no-18 me naali ke paani ko rokne",201/E-Tender/2023-24 dt. 27.01.2024,2024_PWDBL_893603_8,16-May-2024,"INR 143,402.37",30,GANGESHWAR PAL,16-May-2024 06:43 PM,801.pdf (492.00 KB),AOC for Acceptance No 801 date 15.03.2024,M.K ENTERPRISES,"143,402.37",INR,2024_PWDBL_893603_8
